,event_accum_times,event_durs,event_names,event_types
0,2.105,2105.0,instructions_backstory0,instructions0
1,9.71,7605.0,instructions_backstory1,instructions1
2,30.711,21001.0,instructions_backstory2,instructions2
3,45.374,14663.0,instructions_backstory3,instructions3
4,46.947,1573.0,instructions_backstory4,instructions4
5,48.682,1735.0,instructions_backstory5,instructions5
6,49.807,1125.0,instructions_backstory6,instructions6
7,50.785,978.0,instructions_backstory7,instructions7
8,51.657,872.0,instructions_backstory8,instructions8
9,52.62,963.0,instructions_backstory9,instructions9
10,56.956,4336.0,instructions_backstory8,instructions8
11,58.024,1068.0,instructions_backstory9,instructions9
12,59.099,1075.0,instructions_backstory8,instructions8
13,60.198,1099.0,instructions_backstory9,instructions9
14,71.676,11478.0,instructions_backstory10,instructions10
15,79.53,7854.0,instructions_backstory11,instructions11
16,89.764,10234.0,instructions_backstory12,instructions12
17,99.065,9301.0,instructions_backstory13,instructions13
18,103.157,4092.0,instructions_backstory14,instructions14
19,105.984,2827.0,instructions_backstory15,instructions15
20,110.951,4967.0,instructions_backstory16,instructions16
21,112.04,1089.0,instructions_backstory17,instructions17
22,114.156,2116.0,instructions_backstory18,instructions18
23,145.968,31.596,work_style_questions,survey-likert
24,458.961,311.987,self_describe_page,survey-text
25,596.85,136.882,sat_grades_entry,survey-text
26,600.541,3691.0,instruction_traits0,instructions0
27,602.019,1478.0,survey_DAS_A_instr0,instructions0
28,781.312,177.713,survey_DAS_A,survey-multi-choice
29,786.933,5621.0,survey_DAS_A_instr0,instructions0
30,910.841,122.583,survey_self_worth,survey-multi-choice
31,912.919,2078.0,survey_DAS_A_instr0,instructions0
32,966.521,52.35,survey_pswq,survey-multi-choice
33,982.207,14.67,survey_demo,survey-multi-choice
34,1013.479,30.265,consent_part1_2,consent
35,1016.821,2.34,consent_part1_2b,consent
36,1044.679,26.852,venmo,survey-text
