,event_accum_times,event_durs,event_names,event_types
0,4.19,4190.0,instructions_backstory0,instructions0
1,24.708,20518.0,instructions_backstory1,instructions1
2,43.302,18594.0,instructions_backstory2,instructions2
3,47.309,4007.0,instructions_backstory3,instructions3
4,50.127,2818.0,instructions_backstory4,instructions4
5,51.861,1734.0,instructions_backstory5,instructions5
6,54.41,2549.0,instructions_backstory6,instructions6
7,56.606,2196.0,instructions_backstory7,instructions7
8,58.937,2331.0,instructions_backstory8,instructions8
9,60.168,1231.0,instructions_backstory9,instructions9
10,70.199,10031.0,instructions_backstory10,instructions10
11,85.287,15088.0,instructions_backstory11,instructions11
12,101.515,16228.0,instructions_backstory12,instructions12
13,106.621,5106.0,instructions_backstory13,instructions13
14,139.968,33347.0,instructions_backstory14,instructions14
15,142.611,2643.0,instructions_backstory15,instructions15
16,149.751,7140.0,instructions_backstory16,instructions16
17,154.884,5133.0,instructions_backstory17,instructions17
18,173.501,18617.0,instructions_backstory18,instructions18
19,211.272,37.557,work_style_questions,survey-likert
20,331.602,119.326,self_describe_page,survey-text
21,458.721,126.113,sat_grades_entry,survey-text
22,467.967,9246.0,instruction_traits0,instructions0
23,471.457,3490.0,survey_DAS_A_instr0,instructions0
24,718.673,245.634,survey_DAS_A,survey-multi-choice
25,725.109,6436.0,survey_DAS_A_instr0,instructions0
26,853.658,127.217,survey_self_worth,survey-multi-choice
27,855.743,2085.0,survey_DAS_A_instr0,instructions0
28,909.098,52.102,survey_pswq,survey-multi-choice
29,916.682,6.573,survey_demo,survey-multi-choice
30,924.214,6.527,consent_part1_2,consent
31,933.018,7.801,consent_part1_2b,consent
32,941.892,7.87,venmo,survey-text
