,event_accum_times,event_durs,event_names,event_types
0,2.062,2062.0,NaN0,instructions0
1,13.765,11703.0,NaN1,instructions1
2,23.033,9268.0,NaN2,instructions2
3,24.468,1435.0,NaN3,instructions3
4,25.758,1290.0,NaN4,instructions4
5,31.124,5366.0,NaN5,instructions5
6,32.233,1109.0,NaN6,instructions6
7,36.124,3891.0,NaN7,instructions7
8,42.195,6071.0,NaN8,instructions8
9,46.141,3946.0,NaN9,instructions9
10,47.994,1853.0,NaN10,instructions10
11,52.17,4176.0,NaN11,instructions11
12,81.799,29629.0,NaN12,instructions12
13,88.988,7189.0,NaN13,instructions13
14,92.421,3433.0,NaN14,instructions14
15,106.116,13695.0,NaN15,instructions15
16,107.785,1669.0,NaN16,instructions16
17,122.548,14763.0,NaN17,instructions17
18,135.946,13398.0,NaN18,instructions18
19,138.049,2103.0,NaN19,instructions19
20,138.611,-0.001,NaN,single-stim
21,160.189,20.575,choosing_resp,alt-choice-gagne
22,171.998,10.806,choosing_resp,alt-choice-gagne
23,181.342,8.336,choosing_resp,alt-choice-gagne
24,188.959,6.61,choosing_resp,alt-choice-gagne
25,201.751,11.785,choosing_resp,alt-choice-gagne
26,212.242,9.485,choosing_resp,alt-choice-gagne
27,224.319,11.07,choosing_resp,alt-choice-gagne
28,230.72,5.396,choosing_resp,alt-choice-gagne
29,236.599,4.875,choosing_resp,alt-choice-gagne
30,240.4,2.795,choosing_resp,alt-choice-gagne
31,248.504,7.096,choosing_resp,alt-choice-gagne
32,257.951,8.442,choosing_resp,alt-choice-gagne
33,305.968,47.011,choosing_resp,alt-choice-gagne
34,311.608,4.632,choosing_resp,alt-choice-gagne
35,315.688,3.071,choosing_resp,alt-choice-gagne
36,324.696,8.002,choosing_resp,alt-choice-gagne
37,329.744,4.041,choosing_resp,alt-choice-gagne
38,338.265,7.513,choosing_resp,alt-choice-gagne
39,351.225,11.954,choosing_resp,alt-choice-gagne
40,359.836,7.604,choosing_resp,alt-choice-gagne
41,369.759,8.916,choosing_resp,alt-choice-gagne
42,376.207,5.445,choosing_resp,alt-choice-gagne
43,382.038,4.827,choosing_resp,alt-choice-gagne
44,396.069,13.025,choosing_resp,alt-choice-gagne
45,402.125,5.048,choosing_resp,alt-choice-gagne
46,408.317,5.184,choosing_resp,alt-choice-gagne
47,410.616,2299.0,instruction_traits0,instructions0
48,427.27,15.437,NaN,survey-likert
49,433.628,6358.0,instruction_traits0,instructions0
50,435.727,2099.0,survey_stai_state_instr0,instructions0
51,473.283,36.055,survey_stai_state,survey-multi-choice
52,475.259,1976.0,survey_stai_trait_instr0,instructions0
53,528.136,51.59,survey_stai_trait,survey-multi-choice
54,530.101,1965.0,survey_cesd_instr0,instructions0
55,576.868,45.474,survey_cesd,survey-multi-choice
56,579.181,2313.0,survey_masq_instr0,instructions0
57,671.171,90.577,survey_masq0,survey-multi-choice
58,763.959,91.591,survey_masq1,survey-multi-choice
59,769.704,4.739,venmo,survey-text
