,button_pressed_list,last_button_pressed,pair0,pair1,time_button_pressed_list,time_last_button_pressed
0,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,3960,7918,"[44508, 45541]",45541
1,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,8025,7558,"[42659, 43078]",43078
2,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7752,7668,"[20221, 20566]",20566
3,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,1865,8185,"[27659, 28262]",28262
4,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7586,409,"[20423, 21520]",21520
5,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7696,7665,"[29046, 29590]",29590
6,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,4285,7875,"[27113, 27871]",27871
7,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,3274,8407,"[32402, 32771]",32771
8,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7989,3543,"[24819, 25277]",25277
9,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7552,7921,"[18674, 19271]",19271
10,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,4873,949,"[16560, 17040]",17040
11,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7866,7560,"[15412, 19968]",19968
12,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,372,7761,"[25320, 25751]",25751
13,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7839,6500,"[12022, 12850]",12850
14,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7616,8343,"[23182, 23961]",23961
15,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7695,7858,"[20703, 21169]",21169
16,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,8391,5474,"[6812, 8056]",8056
17,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,5229,8161,"[10270, 10777]",10777
18,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,8410,8395,"[27471, 31559]",31559
19,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7566,4196,"[13680, 14647]",14647
20,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7609,7543,"[10580, 10898]",10898
21,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7947,7614,"[13913, 14709]",14709
22,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7638,2523,"[23507, 23970]",23970
23,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,8303,7715,"[11789, 12062]",12062
24,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7757,7657,"[25914, 26748]",26748
25,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,5278,4227,"[31830, 32313]",32313
