,event_accum_times,event_durs,event_names,event_types
0,3.403,3403.0,NaN0,instructions0
1,11.393,7990.0,NaN1,instructions1
2,27.324,15931.0,NaN2,instructions2
3,33.248,5924.0,NaN3,instructions3
4,37.484,4236.0,NaN4,instructions4
5,47.167,9683.0,NaN5,instructions5
6,50.184,3017.0,NaN6,instructions6
7,54.011,3827.0,NaN7,instructions7
8,74.311,20300.0,NaN8,instructions8
9,84.373,10062.0,NaN9,instructions9
10,97.009,12636.0,NaN10,instructions10
11,109.809,12800.0,NaN11,instructions11
12,120.612,10803.0,NaN12,instructions12
13,141.571,20959.0,NaN13,instructions13
14,146.959,5388.0,NaN14,instructions14
15,158.879,11920.0,NaN15,instructions15
16,161.361,2482.0,NaN16,instructions16
17,178.234,16873.0,NaN17,instructions17
18,201.569,23335.0,NaN18,instructions18
19,208.411,6842.0,NaN19,instructions19
20,208.97,-0.001,NaN,single-stim
21,255.512,45.535,choosing_resp,alt-choice-gagne
22,299.591,43.074,choosing_resp,alt-choice-gagne
23,321.158,20.551,choosing_resp,alt-choice-gagne
24,350.42,28.257,choosing_resp,alt-choice-gagne
25,372.941,21.516,choosing_resp,alt-choice-gagne
26,403.533,29.587,choosing_resp,alt-choice-gagne
27,432.406,27.867,choosing_resp,alt-choice-gagne
28,466.178,32.767,choosing_resp,alt-choice-gagne
29,492.457,25.274,choosing_resp,alt-choice-gagne
30,512.729,19.266,choosing_resp,alt-choice-gagne
31,530.77,17.036,choosing_resp,alt-choice-gagne
32,551.738,19.963,choosing_resp,alt-choice-gagne
33,578.492,25.748,choosing_resp,alt-choice-gagne
34,592.343,12.846,choosing_resp,alt-choice-gagne
35,617.305,23.957,choosing_resp,alt-choice-gagne
36,639.475,21.164,choosing_resp,alt-choice-gagne
37,648.53,8.051,choosing_resp,alt-choice-gagne
38,660.309,10.774,choosing_resp,alt-choice-gagne
39,692.868,31.555,choosing_resp,alt-choice-gagne
40,708.517,14.644,choosing_resp,alt-choice-gagne
41,720.417,10.894,choosing_resp,alt-choice-gagne
42,736.128,14.706,choosing_resp,alt-choice-gagne
43,761.099,23.966,choosing_resp,alt-choice-gagne
44,774.164,12.058,choosing_resp,alt-choice-gagne
45,801.913,26.744,choosing_resp,alt-choice-gagne
46,835.229,32.309,choosing_resp,alt-choice-gagne
47,838.168,2939.0,instruction_traits0,instructions0
48,892.205,52.823,NaN,survey-likert
49,899.243,7038.0,instruction_traits0,instructions0
50,905.715,6472.0,survey_stai_state_instr0,instructions0
51,987.509,80.266,survey_stai_state,survey-multi-choice
52,994.856,7347.0,survey_stai_trait_instr0,instructions0
53,1145.244,149.065,survey_stai_trait,survey-multi-choice
54,1147.397,2153.0,survey_cesd_instr0,instructions0
55,1244.852,96.131,survey_cesd,survey-multi-choice
56,1256.488,11636.0,survey_masq_instr0,instructions0
57,1506.402,248.376,survey_masq0,survey-multi-choice
58,1682.147,174.4,survey_masq1,survey-multi-choice
59,1691.294,8.135,venmo,survey-text
