,button_pressed_list,last_button_pressed,pair0,pair1,time_button_pressed_list,time_last_button_pressed
0,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7918,7749,"[42516, 44772]",44772
1,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,3882,7839,"[31224, 32110]",32110
2,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,6547,949,"[17801, 19574]",19574
3,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7149,6500,"[23559, 24531]",24531
4,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,3543,7560,"[25227, 28429]",28429
5,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,1921,4285,"[20311, 21827]",21827
6,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,6740,8159,"[9410, 23820]",23820
7,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7947,7715,"[8702, 12167]",12167
8,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7674,7158,"[8097, 15161]",15161
9,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,8271,8410,"[14705, 16274]",16274
10,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,8398,4093,"[26774, 28059]",28059
11,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7561,1386,"[11928, 15882]",15882
12,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7558,8025,"[31645, 43122]",43122
13,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,8341,8343,"[28822, 29951]",29951
14,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,8161,8185,"[4261, 6875]",6875
15,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,4200,7532,"[9872, 11036]",11036
16,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7755,7922,"[9355, 10439]",10439
17,"[u'extra_key_1_pressed', u'extra_key_2_pressed', u'key_end_trial_pressed']",2,8407,5474,"[16537, 21282, 22350]",22350
18,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,8395,7858,"[15583, 16553]",16553
19,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,5335,8083,"[15068, 18506]",18506
20,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,6086,7521,"[18360, 21251]",21251
21,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,1865,7603,"[7981, 9196]",9196
22,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7875,8326,"[121404, 121982]",121982
23,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,8285,7757,"[6534, 6802]",6802
24,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,8082,8322,"[6909, 7527]",7527
25,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7609,4227,"[6001, 6215]",6215
