,event_accum_times,event_durs,event_names,event_types
0,1.42,1420.0,NaN0,instructions0
1,2.752,1332.0,NaN1,instructions1
2,3.664,912.0,NaN2,instructions2
3,5.15,1486.0,NaN3,instructions3
4,6.37,1220.0,NaN4,instructions4
5,7.484,1114.0,NaN5,instructions5
6,8.599,1115.0,NaN6,instructions6
7,12.388,3789.0,NaN7,instructions7
8,16.346,3958.0,NaN8,instructions8
9,18.802,2456.0,NaN9,instructions9
10,19.987,1185.0,NaN10,instructions10
11,21.182,1195.0,NaN11,instructions11
12,22.41,1228.0,NaN12,instructions12
13,24.825,2415.0,NaN13,instructions13
14,25.955,1130.0,NaN14,instructions14
15,29.332,3377.0,NaN15,instructions15
16,30.277,945.0,NaN16,instructions16
17,34.953,4676.0,NaN17,instructions17
18,44.016,9063.0,NaN18,instructions18
19,45.436,1420.0,NaN17,instructions17
20,46.349,913.0,NaN16,instructions16
21,47.221,872.0,NaN15,instructions15
22,49.967,2746.0,NaN14,instructions14
23,61.554,11587.0,NaN15,instructions15
24,64.437,2883.0,NaN16,instructions16
25,72.886,8449.0,NaN17,instructions17
26,108.156,35270.0,NaN18,instructions18
27,109.812,1656.0,NaN17,instructions17
28,111.121,1309.0,NaN16,instructions16
29,112.541,1420.0,NaN17,instructions17
30,132.942,20401.0,NaN18,instructions18
31,135.675,2733.0,NaN19,instructions19
32,137.237,1562.0,NaN18,instructions18
33,145.599,8362.0,NaN19,instructions19
34,146.16,-0.001,NaN,single-stim
35,196.515,49.347,choosing_resp,alt-choice-gagne
36,228.462,30.941,choosing_resp,alt-choice-gagne
37,256.526,27.059,choosing_resp,alt-choice-gagne
38,284.473,26.944,choosing_resp,alt-choice-gagne
39,303.674,18.198,choosing_resp,alt-choice-gagne
40,335.292,30.614,choosing_resp,alt-choice-gagne
41,367.089,30.79,choosing_resp,alt-choice-gagne
42,387.919,19.827,choosing_resp,alt-choice-gagne
43,398.886,9.961,choosing_resp,alt-choice-gagne
44,421.035,21.144,choosing_resp,alt-choice-gagne
45,443.731,21.688,choosing_resp,alt-choice-gagne
46,488.127,43.39,choosing_resp,alt-choice-gagne
47,518.73,29.6,choosing_resp,alt-choice-gagne
48,544.241,24.505,choosing_resp,alt-choice-gagne
49,562.258,17.014,choosing_resp,alt-choice-gagne
50,588.906,25.642,choosing_resp,alt-choice-gagne
51,604.547,14.636,choosing_resp,alt-choice-gagne
52,631.625,26.074,choosing_resp,alt-choice-gagne
53,644.955,12.322,choosing_resp,alt-choice-gagne
54,660.647,14.688,choosing_resp,alt-choice-gagne
55,888.617,226.964,choosing_resp,alt-choice-gagne
56,905.026,15.4,choosing_resp,alt-choice-gagne
57,923.968,17.936,choosing_resp,alt-choice-gagne
58,942.543,17.569,choosing_resp,alt-choice-gagne
59,983.131,39.581,choosing_resp,alt-choice-gagne
60,991.26,7.123,choosing_resp,alt-choice-gagne
61,993.384,2124.0,instruction_traits0,instructions0
62,1025.391,30.788,NaN,survey-likert
63,1029.513,4122.0,instruction_traits0,instructions0
64,1030.871,1358.0,survey_stai_state_instr0,instructions0
65,1107.006,74.663,survey_stai_state,survey-multi-choice
66,1108.313,1307.0,survey_stai_trait_instr0,instructions0
67,1204.875,95.29,survey_stai_trait,survey-multi-choice
68,1206.898,2023.0,survey_cesd_instr0,instructions0
69,1314.636,106.465,survey_cesd,survey-multi-choice
70,1316.482,1846.0,survey_masq_instr0,instructions0
71,1542.055,224.205,survey_masq0,survey-multi-choice
72,1806.113,262.91,survey_masq1,survey-multi-choice
73,1960.464,153.346,venmo,survey-text
