,event_accum_times,event_durs,event_names,event_types
0,1.814,1814.0,instructions_backstory0,instructions0
1,2.888,1074.0,instructions_backstory1,instructions1
2,3.804,916.0,instructions_backstory2,instructions2
3,4.301,497.0,instructions_backstory3,instructions3
4,5.337,1036.0,instructions_backstory4,instructions4
5,6.091,754.0,instructions_backstory5,instructions5
6,6.965,874.0,instructions_backstory6,instructions6
7,7.695,730.0,instructions_backstory7,instructions7
8,8.523,828.0,instructions_backstory8,instructions8
9,9.203,680.0,instructions_backstory9,instructions9
10,11.732,2529.0,instructions_backstory10,instructions10
11,14.139,2407.0,instructions_backstory11,instructions11
12,15.471,1332.0,instructions_backstory12,instructions12
13,16.352,881.0,instructions_backstory13,instructions13
14,17.019,667.0,instructions_backstory14,instructions14
15,18.134,1115.0,instructions_backstory15,instructions15
16,19.129,995.0,instructions_backstory16,instructions16
17,19.691,562.0,instructions_backstory17,instructions17
18,20.348,657.0,instructions_backstory18,instructions18
19,32.495,11.933,work_style_questions,survey-likert
20,124.739,91.238,self_describe_page,survey-text
21,187.699,61.945,sat_grades_entry,survey-text
22,194.35,6651.0,instruction_traits0,instructions0
23,195.462,1112.0,survey_DAS_A_instr0,instructions0
24,424.173,227.129,survey_DAS_A,survey-multi-choice
25,426.496,2323.0,survey_DAS_A_instr0,instructions0
26,570.726,142.899,survey_self_worth,survey-multi-choice
27,572.409,1683.0,survey_DAS_A_instr0,instructions0
28,623.135,49.468,survey_pswq,survey-multi-choice
29,637.794,13.649,survey_demo,survey-multi-choice
30,643.334,4.536,consent_part1_2,consent
31,651.547,7.207,consent_part1_2b,consent
32,656.463,3.912,venmo,survey-text
