,event_accum_times,event_durs,event_names,event_types
0,1.944,1944.0,instructions_backstory0,instructions0
1,3.22,1276.0,instructions_backstory1,instructions1
2,4.03,810.0,instructions_backstory2,instructions2
3,4.796,766.0,instructions_backstory3,instructions3
4,5.813,1017.0,instructions_backstory4,instructions4
5,7.256,1443.0,instructions_backstory5,instructions5
6,7.999,743.0,instructions_backstory6,instructions6
7,9.008,1009.0,instructions_backstory7,instructions7
8,10.006,998.0,instructions_backstory8,instructions8
9,10.732,726.0,instructions_backstory9,instructions9
10,52.782,42050.0,instructions_backstory10,instructions10
11,61.327,8545.0,instructions_backstory11,instructions11
12,67.468,6141.0,instructions_backstory12,instructions12
13,86.247,18779.0,instructions_backstory13,instructions13
14,102.09,15843.0,instructions_backstory14,instructions14
15,108.706,6616.0,instructions_backstory15,instructions15
16,109.921,1215.0,instructions_backstory16,instructions16
17,110.685,764.0,instructions_backstory17,instructions17
18,111.408,723.0,instructions_backstory18,instructions18
19,172.543,60.918,work_style_questions,survey-likert
20,382.209,208.659,self_describe_page,survey-text
21,461.58,78.359,sat_grades_entry,survey-text
22,466.879,5299.0,instruction_traits0,instructions0
23,467.605,726.0,survey_DAS_A_instr0,instructions0
24,1857.945,1388.734,survey_DAS_A,survey-multi-choice
25,1859.18,1235.0,survey_DAS_A_instr0,instructions0
26,3677.082,1816.569,survey_self_worth,survey-multi-choice
27,3679.272,2190.0,survey_DAS_A_instr0,instructions0
28,4110.844,430.3,survey_pswq,survey-multi-choice
29,4123.707,11.849,survey_demo,survey-multi-choice
30,4133.069,8.359,consent_part1_2,consent
31,4142.579,8.508,consent_part1_2b,consent
32,4152.648,9.061,venmo,survey-text
