,button_pressed_list,last_button_pressed,pair0,pair1,time_button_pressed_list,time_last_button_pressed
0,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7715,8161,"[48678, 49348]",49348
1,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,4873,8025,"[44110, 45425]",45425
2,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7149,7614,"[48798, 51346]",51346
3,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7521,7586,"[39575, 40592]",40592
4,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,8082,8159,"[21470, 22282]",22282
5,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7668,8312,"[21329, 22393]",22393
6,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7566,7674,"[16045, 16349]",16349
7,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7529,3882,"[17238, 22178]",22178
8,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7858,4093,"[73197, 85426]",85426
9,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7875,7558,"[14875, 23399]",23399
10,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,6500,7761,"[10971, 20052]",20052
11,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7918,7757,"[15814, 21080]",21080
12,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7680,7158,"[8350, 12895]",12895
13,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7517,8185,"[6257, 8960]",8960
14,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7720,8343,"[30027, 30454]",30454
15,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,6086,7696,"[9271, 15137]",15137
16,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,8410,7749,"[23100, 24124]",24124
17,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,4285,7552,"[17105, 18060]",18060
18,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,5229,5569,"[10022, 11247]",11247
19,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,6547,3543,"[13647, 16010]",16010
20,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7755,5474,"[11802, 12911]",12911
21,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7571,3960,"[8135, 9005]",9005
22,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,372,4196,"[12432, 13821]",13821
23,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,1921,8326,"[9321, 13181]",13181
24,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,8389,7665,"[12723, 13370]",13370
25,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7989,7921,"[17835, 20887]",20887
