,event_accum_times,event_durs,event_names,event_types
0,3.445,3445.0,NaN0,instructions0
1,11.38,7935.0,NaN1,instructions1
2,19.51,8130.0,NaN2,instructions2
3,21.997,2487.0,NaN3,instructions3
4,24.016,2019.0,NaN4,instructions4
5,26.362,2346.0,NaN5,instructions5
6,29.806,3444.0,NaN6,instructions6
7,36.262,6456.0,NaN7,instructions7
8,58.491,22229.0,NaN8,instructions8
9,63.753,5262.0,NaN9,instructions9
10,77.888,14135.0,NaN10,instructions10
11,86.902,9014.0,NaN11,instructions11
12,97.13,10228.0,NaN12,instructions12
13,110.491,13361.0,NaN13,instructions13
14,117.508,7017.0,NaN14,instructions14
15,135.987,18479.0,NaN15,instructions15
16,139.655,3668.0,NaN16,instructions16
17,154.631,14976.0,NaN17,instructions17
18,179.748,25117.0,NaN18,instructions18
19,184.785,5037.0,NaN17,instructions17
20,197.484,12699.0,NaN18,instructions18
21,201.095,3611.0,NaN19,instructions19
22,201.652,-0.001,NaN,single-stim
23,252.001,49.344,choosing_resp,alt-choice-gagne
24,298.427,45.421,choosing_resp,alt-choice-gagne
25,350.775,51.343,choosing_resp,alt-choice-gagne
26,392.368,40.589,choosing_resp,alt-choice-gagne
27,415.651,22.275,choosing_resp,alt-choice-gagne
28,439.045,22.389,choosing_resp,alt-choice-gagne
29,456.395,16.346,choosing_resp,alt-choice-gagne
30,479.575,22.175,choosing_resp,alt-choice-gagne
31,566.002,85.422,choosing_resp,alt-choice-gagne
32,590.403,23.395,choosing_resp,alt-choice-gagne
33,611.456,20.048,choosing_resp,alt-choice-gagne
34,633.537,21.076,choosing_resp,alt-choice-gagne
35,647.433,12.891,choosing_resp,alt-choice-gagne
36,657.394,8.956,choosing_resp,alt-choice-gagne
37,688.849,30.45,choosing_resp,alt-choice-gagne
38,704.987,15.133,choosing_resp,alt-choice-gagne
39,730.113,24.121,choosing_resp,alt-choice-gagne
40,749.173,18.056,choosing_resp,alt-choice-gagne
41,761.421,11.243,choosing_resp,alt-choice-gagne
42,778.432,16.006,choosing_resp,alt-choice-gagne
43,792.343,12.907,choosing_resp,alt-choice-gagne
44,802.349,9.002,choosing_resp,alt-choice-gagne
45,817.171,13.819,choosing_resp,alt-choice-gagne
46,831.353,13.177,choosing_resp,alt-choice-gagne
47,845.723,13.366,choosing_resp,alt-choice-gagne
48,867.611,20.883,choosing_resp,alt-choice-gagne
49,870.716,3105.0,instruction_traits0,instructions0
50,897.04,25.113,NaN,survey-likert
51,905.358,8318.0,instruction_traits0,instructions0
52,911.811,6453.0,survey_stai_state_instr0,instructions0
53,953.088,39.795,survey_stai_state,survey-multi-choice
54,957.801,4713.0,survey_stai_trait_instr0,instructions0
55,1022.184,63.108,survey_stai_trait,survey-multi-choice
56,1026.047,3863.0,survey_cesd_instr0,instructions0
57,1107.097,79.783,survey_cesd,survey-multi-choice
58,1111.732,4635.0,survey_masq_instr0,instructions0
59,1234.801,121.736,survey_masq0,survey-multi-choice
60,1344.909,108.969,survey_masq1,survey-multi-choice
61,1351.226,5.313,venmo,survey-text
