,event_accum_times,event_durs,event_names,event_types
0,6.488,6488.0,instructions_backstory0,instructions0
1,7.865,1377.0,instructions_backstory1,instructions1
2,8.892,1027.0,instructions_backstory2,instructions2
3,9.619,727.0,instructions_backstory3,instructions3
4,10.829,1210.0,instructions_backstory4,instructions4
5,14.092,3263.0,instructions_backstory5,instructions5
6,15.532,1440.0,instructions_backstory4,instructions4
7,16.606,1074.0,instructions_backstory3,instructions3
8,26.074,9468.0,instructions_backstory2,instructions2
9,26.722,648.0,instructions_backstory3,instructions3
10,46.209,19487.0,instructions_backstory4,instructions4
11,48.347,2138.0,instructions_backstory5,instructions5
12,50.447,2100.0,instructions_backstory6,instructions6
13,51.793,1346.0,instructions_backstory7,instructions7
14,52.931,1138.0,instructions_backstory8,instructions8
15,56.016,3085.0,instructions_backstory7,instructions7
16,56.8,784.0,instructions_backstory8,instructions8
17,59.602,2802.0,instructions_backstory9,instructions9
18,69.477,9875.0,instructions_backstory10,instructions10
19,86.557,17080.0,instructions_backstory11,instructions11
20,100.03,13473.0,instructions_backstory12,instructions12
21,109.166,9136.0,instructions_backstory13,instructions13
22,124.982,15816.0,instructions_backstory14,instructions14
23,128.172,3190.0,instructions_backstory15,instructions15
24,130.929,2757.0,instructions_backstory16,instructions16
25,132.363,1434.0,instructions_backstory17,instructions17
26,134.415,2052.0,instructions_backstory18,instructions18
27,172.574,37.947,work_style_questions,survey-likert
28,385.863,212.282,self_describe_page,survey-text
29,493.923,107.049,sat_grades_entry,survey-text
30,498.832,4909.0,instruction_traits0,instructions0
31,500.132,1300.0,survey_DAS_A_instr0,instructions0
32,731.575,229.808,survey_DAS_A,survey-multi-choice
33,734.647,3072.0,survey_DAS_A_instr0,instructions0
34,885.396,149.394,survey_self_worth,survey-multi-choice
35,887.141,1745.0,survey_DAS_A_instr0,instructions0
36,951.841,63.441,survey_pswq,survey-multi-choice
37,958.421,5.577,consent_part1_2,consent
38,964.967,5.543,consent_part1_2b,consent
39,971.903,5.934,venmo,survey-text
