,event_accum_times,event_durs,event_names,event_types
0,2.006,2006.0,instructions_backstory0,instructions0
1,3.442,1436.0,instructions_backstory1,instructions1
2,4.918,1476.0,instructions_backstory2,instructions2
3,6.198,1280.0,instructions_backstory3,instructions3
4,9.381,3183.0,instructions_backstory2,instructions2
5,9.902,521.0,instructions_backstory3,instructions3
6,17.486,7584.0,instructions_backstory4,instructions4
7,18.88,1394.0,instructions_backstory5,instructions5
8,20.069,1189.0,instructions_backstory6,instructions6
9,21.205,1136.0,instructions_backstory7,instructions7
10,24.349,3144.0,instructions_backstory8,instructions8
11,25.433,1084.0,instructions_backstory9,instructions9
12,87.67,62237.0,instructions_backstory10,instructions10
13,94.218,6548.0,instructions_backstory11,instructions11
14,101.33,7112.0,instructions_backstory12,instructions12
15,102.316,986.0,instructions_backstory11,instructions11
16,110.488,8172.0,instructions_backstory10,instructions10
17,120.641,10153.0,instructions_backstory11,instructions11
18,125.914,5273.0,instructions_backstory12,instructions12
19,127.881,1967.0,instructions_backstory13,instructions13
20,131.105,3224.0,instructions_backstory12,instructions12
21,132.883,1778.0,instructions_backstory13,instructions13
22,137.858,4975.0,instructions_backstory12,instructions12
23,141.066,3208.0,instructions_backstory13,instructions13
24,142.972,1906.0,instructions_backstory14,instructions14
25,144.626,1654.0,instructions_backstory15,instructions15
26,145.459,833.0,instructions_backstory16,instructions16
27,146.292,833.0,instructions_backstory17,instructions17
28,147.094,802.0,instructions_backstory18,instructions18
29,186.921,39.607,work_style_questions,survey-likert
30,96887.009,96698.878,self_describe_page,survey-text
31,96997.925,109.795,sat_grades_entry,survey-text
32,96999.379,1454.0,instruction_traits0,instructions0
33,97000.547,1168.0,survey_DAS_A_instr0,instructions0
34,106717.948,9715.648,survey_DAS_A,survey-multi-choice
35,106726.589,8641.0,survey_DAS_A_instr0,instructions0
36,152108.491,45380.524,survey_self_worth,survey-multi-choice
37,152115.387,6896.0,survey_DAS_A_instr0,instructions0
38,153666.074,1549.388,survey_pswq,survey-multi-choice
39,153685.001,17.908,survey_demo,survey-multi-choice
40,153690.076,4.065,consent_part1_2,consent
41,153699.249,8.17,consent_part1_2b,consent
42,153713.186,12.928,venmo,survey-text
