,event_accum_times,event_durs,event_names,event_types
0,3.771,3771.0,instructions_backstory0,instructions0
1,7.494,3723.0,instructions_backstory1,instructions1
2,13.799,6305.0,instructions_backstory2,instructions2
3,16.082,2283.0,instructions_backstory3,instructions3
4,21.444,5362.0,instructions_backstory4,instructions4
5,24.577,3133.0,instructions_backstory5,instructions5
6,25.693,1116.0,instructions_backstory6,instructions6
7,27.229,1536.0,instructions_backstory7,instructions7
8,33.627,6398.0,instructions_backstory8,instructions8
9,35.369,1742.0,instructions_backstory9,instructions9
10,44.121,8752.0,instructions_backstory10,instructions10
11,57.065,12944.0,instructions_backstory11,instructions11
12,102.641,45576.0,instructions_backstory12,instructions12
13,110.852,8211.0,instructions_backstory13,instructions13
14,122.656,11804.0,instructions_backstory14,instructions14
15,129.344,6688.0,instructions_backstory15,instructions15
16,140.803,11459.0,instructions_backstory16,instructions16
17,145.724,4921.0,instructions_backstory17,instructions17
18,152.357,6633.0,instructions_backstory18,instructions18
19,183.301,30.722,work_style_questions,survey-likert
20,241.457,57.147,self_describe_page,survey-text
21,463.154,220.685,sat_grades_entry,survey-text
22,473.298,10144.0,instruction_traits0,instructions0
23,476.946,3648.0,survey_DAS_A_instr0,instructions0
24,668.818,190.225,survey_DAS_A,survey-multi-choice
25,676.637,7819.0,survey_DAS_A_instr0,instructions0
26,793.312,115.296,survey_self_worth,survey-multi-choice
27,796.629,3317.0,survey_DAS_A_instr0,instructions0
28,841.21,43.301,survey_pswq,survey-multi-choice
29,845.974,3.757,consent_part1_2,consent
30,851.958,4.977,consent_part1_2b,consent
31,861.449,8.486,venmo,survey-text
