,button_pressed_list,last_button_pressed,pair0,pair1,time_button_pressed_list,time_last_button_pressed
0,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7543,6500,"[19963, 20367]",20367
1,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7561,3543,"[17250, 17587]",17587
2,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,8389,949,"[34376, 36354]",36354
3,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,5335,8326,"[15066, 15506]",15506
4,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,8185,6547,"[5889, 7178]",7178
5,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,409,8082,"[6245, 7586]",7586
6,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7921,7947,"[14470, 14775]",14775
7,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,4196,7552,"[13712, 14523]",14523
8,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7517,7757,"[16512, 17108]",17108
9,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,4285,7749,"[5160, 5845]",5845
10,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,8271,7989,"[8250, 8573]",8573
11,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,2523,7614,"[5552, 5897]",5897
12,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,8303,7665,"[18268, 18744]",18744
13,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,8391,7680,"[9620, 10026]",10026
14,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,5229,8343,"[2797, 3216]",3216
15,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7695,7558,"[15514, 17921]",17921
16,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,3882,5278,"[12083, 12434]",12434
17,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,8371,7158,"[4719, 4932]",4932
18,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,8161,1921,"[5819, 6267]",6267
19,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7839,8398,"[12730, 13215]",13215
20,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7149,7609,"[7720, 8856]",8856
21,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7858,7560,"[18779, 19975]",19975
22,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,5474,7603,"[18950, 20380]",20380
23,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,6086,7918,"[2565, 5597]",5597
24,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7521,7866,"[8624, 9511]",9511
25,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7720,8285,"[4670, 5010]",5010
