,button_pressed_list,last_button_pressed,pair0,pair1,time_button_pressed_list,time_last_button_pressed
0,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,4873,3543,"[131356, 133162]",133162
1,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,6547,5474,"[15295, 18327]",18327
2,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7561,7755,"[9546, 69455]",69455
3,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7529,7947,"[13433, 19953]",19953
4,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,8322,8161,"[15774, 16663]",16663
5,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,6086,7614,"[17492, 18085]",18085
6,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,8389,7918,"[26519, 26840]",26840
7,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7532,7866,"[11902, 13103]",13103
8,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,1921,7715,"[4005, 8890]",8890
9,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,5335,7566,"[23772, 24060]",24060
10,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7989,7922,"[11642, 14835]",14835
11,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7521,7757,"[4614, 6703]",6703
12,"[u'extra_key_1_pressed', u'extra_key_2_pressed', u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7560,7749,"[8899, 14788, 21356, 21805]",21805
13,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7603,8391,"[14865, 15735]",15735
14,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7586,8083,"[13047, 13479]",13479
15,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,8410,409,"[12727, 13023]",13023
16,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,6500,7149,"[26694, 27072]",27072
17,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7839,7543,"[8270, 11286]",11286
18,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,8082,949,"[5393, 8529]",8529
19,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,8285,8343,"[8426, 10370]",10370
20,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,8398,3882,"[14142, 14451]",14451
21,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,6952,8341,"[6508, 6725]",6725
22,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,8025,8185,"[22983, 23504]",23504
23,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7695,1386,"[2150, 3118]",3118
24,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7558,7657,"[4342, 5575]",5575
25,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,2523,8271,"[4881, 6465]",6465
