,button_pressed_list,last_button_pressed,pair0,pair1,time_button_pressed_list,time_last_button_pressed
0,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7989,949,"[18064, 20138]",20138
1,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7614,8161,"[17897, 19435]",19435
2,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7657,8025,"[22431, 23812]",23812
3,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7918,8389,"[39857, 40920]",40920
4,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7665,8285,"[16249, 21743]",21743
5,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7916,2523,"[26943, 28188]",28188
6,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7603,7680,"[41875, 42982]",42982
7,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,6547,7749,"[7823, 8836]",8836
8,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,8271,5474,"[14260, 15593]",15593
9,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7149,7696,"[13816, 14596]",14596
10,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,8395,8083,"[12376, 15220]",15220
11,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,3960,4873,"[17031, 18073]",18073
12,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7532,5335,"[14105, 14646]",14646
13,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7616,1865,"[15039, 15740]",15740
14,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7638,7922,"[16483, 17144]",17144
15,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7561,8371,"[14301, 25564]",25564
16,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7866,5278,"[39211, 40139]",40139
17,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7715,7552,"[29237, 29922]",29922
18,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,409,4196,"[14875, 17651]",17651
19,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7695,8398,"[10757, 12525]",12525
20,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7609,8343,"[7155, 11076]",11076
21,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7560,8312,"[20765, 21270]",21270
22,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7566,4285,"[5829, 8289]",8289
23,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,8159,7761,"[15152, 15905]",15905
24,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7875,7755,"[10109, 10629]",10629
25,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7529,7771,"[18379, 19153]",19153
