,event_accum_times,event_durs,event_names,event_types
0,6.032,6032.0,instructions_backstory0,instructions0
1,19.274,13242.0,instructions_backstory1,instructions1
2,30.001,10727.0,instructions_backstory2,instructions2
3,39.077,9076.0,instructions_backstory3,instructions3
4,51.527,12450.0,instructions_backstory4,instructions4
5,61.959,10432.0,instructions_backstory5,instructions5
6,65.48,3521.0,instructions_backstory6,instructions6
7,79.752,14272.0,instructions_backstory7,instructions7
8,100.484,20732.0,instructions_backstory8,instructions8
9,102.534,2050.0,instructions_backstory9,instructions9
10,120.948,18414.0,instructions_backstory10,instructions10
11,136.806,15858.0,instructions_backstory11,instructions11
12,160.727,23921.0,instructions_backstory12,instructions12
13,167.811,7084.0,instructions_backstory13,instructions13
14,187.957,20146.0,instructions_backstory14,instructions14
15,213.206,25249.0,instructions_backstory15,instructions15
16,214.336,1130.0,instructions_backstory16,instructions16
17,214.947,611.0,instructions_backstory17,instructions17
18,218.296,3349.0,instructions_backstory18,instructions18
19,269.579,50.924,work_style_questions,survey-likert
20,386.401,115.732,self_describe_page,survey-text
21,566.744,179.259,sat_grades_entry,survey-text
22,576.209,9465.0,instruction_traits0,instructions0
23,581.08,4871.0,survey_DAS_A_instr0,instructions0
24,762.773,178.007,survey_DAS_A,survey-multi-choice
25,764.621,1848.0,survey_DAS_A_instr0,instructions0
26,886.784,118.77,survey_self_worth,survey-multi-choice
27,888.033,1249.0,survey_DAS_A_instr0,instructions0
28,926.934,36.599,survey_pswq,survey-multi-choice
29,936.717,8.695,survey_demo,survey-multi-choice
30,947.789,10.054,consent_part1_2,consent
31,954.599,5.798,consent_part1_2b,consent
32,960.766,5.143,venmo,survey-text
