,event_accum_times,event_durs,event_names,event_types
0,3.481,3481.0,instructions_backstory0,instructions0
1,35.551,32070.0,instructions_backstory1,instructions1
2,58.52,22969.0,instructions_backstory2,instructions2
3,61.07,2550.0,instructions_backstory3,instructions3
4,67.565,6495.0,instructions_backstory4,instructions4
5,69.49,1925.0,instructions_backstory5,instructions5
6,71.895,2405.0,instructions_backstory6,instructions6
7,73.916,2021.0,instructions_backstory7,instructions7
8,87.031,13115.0,instructions_backstory8,instructions8
9,89.803,2772.0,instructions_backstory9,instructions9
10,97.561,7758.0,instructions_backstory10,instructions10
11,112.607,15046.0,instructions_backstory11,instructions11
12,128.013,15406.0,instructions_backstory12,instructions12
13,135.7,7687.0,instructions_backstory13,instructions13
14,148.001,12301.0,instructions_backstory14,instructions14
15,153.85,5849.0,instructions_backstory15,instructions15
16,161.865,8015.0,instructions_backstory16,instructions16
17,163.731,1866.0,instructions_backstory17,instructions17
18,165.009,1278.0,instructions_backstory18,instructions18
19,206.572,41.353,work_style_questions,survey-likert
20,328.226,120.65,self_describe_page,survey-text
21,490.161,160.929,sat_grades_entry,survey-text
22,503.298,13137.0,instruction_traits0,instructions0
23,504.363,1065.0,survey_DAS_A_instr0,instructions0
24,739.955,234.017,survey_DAS_A,survey-multi-choice
25,743.566,3611.0,survey_DAS_A_instr0,instructions0
26,917.588,172.723,survey_self_worth,survey-multi-choice
27,918.651,1063.0,survey_DAS_A_instr0,instructions0
28,973.254,53.357,survey_pswq,survey-multi-choice
29,978.797,4.541,consent_part1_2,consent
30,983.56,3.761,consent_part1_2b,consent
31,988.531,3.968,venmo,survey-text
