,event_accum_times,event_durs,event_names,event_types
0,2.871,2871.0,instructions_backstory0,instructions0
1,16.024,13153.0,instructions_backstory1,instructions1
2,29.986,13962.0,instructions_backstory2,instructions2
3,34.194,4208.0,instructions_backstory3,instructions3
4,35.809,1615.0,instructions_backstory4,instructions4
5,36.891,1082.0,instructions_backstory5,instructions5
6,38.526,1635.0,instructions_backstory6,instructions6
7,39.676,1150.0,instructions_backstory7,instructions7
8,55.017,15341.0,instructions_backstory8,instructions8
9,57.629,2612.0,instructions_backstory9,instructions9
10,70.785,13156.0,instructions_backstory10,instructions10
11,75.41,4625.0,instructions_backstory11,instructions11
12,82.198,6788.0,instructions_backstory12,instructions12
13,84.689,2491.0,instructions_backstory13,instructions13
14,123.32,38631.0,instructions_backstory14,instructions14
15,127.65,4330.0,instructions_backstory15,instructions15
16,130.779,3129.0,instructions_backstory16,instructions16
17,132.893,2114.0,instructions_backstory17,instructions17
18,138.049,5156.0,instructions_backstory18,instructions18
19,179.489,41.213,work_style_questions,survey-likert
20,338.857,158.351,self_describe_page,survey-text
21,490.983,151.111,sat_grades_entry,survey-text
22,495.713,4730.0,instruction_traits0,instructions0
23,498.742,3029.0,survey_DAS_A_instr0,instructions0
24,862.233,361.635,survey_DAS_A,survey-multi-choice
25,864.619,2386.0,survey_DAS_A_instr0,instructions0
26,1018.12,151.963,survey_self_worth,survey-multi-choice
27,1020.48,2360.0,survey_DAS_A_instr0,instructions0
28,1065.299,43.507,survey_pswq,survey-multi-choice
29,1076.021,9.717,consent_part1_2,consent
30,1080.901,3.878,consent_part1_2b,consent
31,1087.819,5.911,venmo,survey-text
