,event_accum_times,event_durs,event_names,event_types
0,1.38,1380.0,NaN0,instructions0
1,2.74,1360.0,NaN1,instructions1
2,4.182,1442.0,NaN2,instructions2
3,5.484,1302.0,NaN3,instructions3
4,6.363,879.0,NaN4,instructions4
5,8.189,1826.0,NaN5,instructions5
6,10.115,1926.0,NaN6,instructions6
7,14.464,4349.0,NaN7,instructions7
8,18.626,4162.0,NaN8,instructions8
9,21.505,2879.0,NaN9,instructions9
10,23.852,2347.0,NaN10,instructions10
11,25.991,2139.0,NaN11,instructions11
12,27.767,1776.0,NaN12,instructions12
13,32.25,4483.0,NaN13,instructions13
14,33.565,1315.0,NaN14,instructions14
15,54.566,21001.0,NaN15,instructions15
16,57.018,2452.0,NaN16,instructions16
17,64.916,7898.0,NaN17,instructions17
18,85.638,20722.0,NaN18,instructions18
19,89.175,3537.0,NaN19,instructions19
20,89.731,-0.001,NaN,single-stim
21,101.979,11.239,choosing_resp,alt-choice-gagne
22,118.689,15.704,choosing_resp,alt-choice-gagne
23,127.353,7.658,choosing_resp,alt-choice-gagne
24,150.503,22.145,choosing_resp,alt-choice-gagne
25,154.84,3.331,choosing_resp,alt-choice-gagne
26,157.924,2.078,choosing_resp,alt-choice-gagne
27,166.177,7.247,choosing_resp,alt-choice-gagne
28,172.372,5.19,choosing_resp,alt-choice-gagne
29,175.861,2.483,choosing_resp,alt-choice-gagne
30,182.352,5.485,choosing_resp,alt-choice-gagne
31,186.09,2.731,choosing_resp,alt-choice-gagne
32,188.527,1.431,choosing_resp,alt-choice-gagne
33,190.808,1.275,choosing_resp,alt-choice-gagne
34,193.133,1.319,choosing_resp,alt-choice-gagne
35,195.442,1.303,choosing_resp,alt-choice-gagne
36,198.359,1.911,choosing_resp,alt-choice-gagne
37,200.576,1.211,choosing_resp,alt-choice-gagne
38,204.82,3.237,choosing_resp,alt-choice-gagne
39,207.43,1.604,choosing_resp,alt-choice-gagne
40,209.466,1.031,choosing_resp,alt-choice-gagne
41,213.266,2.795,choosing_resp,alt-choice-gagne
42,223.371,9.098,choosing_resp,alt-choice-gagne
43,226.721,2.343,choosing_resp,alt-choice-gagne
44,230.728,3.001,choosing_resp,alt-choice-gagne
45,238.592,6.856,choosing_resp,alt-choice-gagne
46,241.164,1.566,choosing_resp,alt-choice-gagne
47,243.604,2440.0,instruction_traits0,instructions0
48,275.629,30.813,NaN,survey-likert
49,277.092,1463.0,instruction_traits0,instructions0
50,278.906,1814.0,survey_stai_state_instr0,instructions0
51,323.967,43.587,survey_stai_state,survey-multi-choice
52,326.154,2187.0,survey_stai_trait_instr0,instructions0
53,380.902,53.483,survey_stai_trait,survey-multi-choice
54,396.55,15648.0,survey_cesd_instr0,instructions0
55,480.642,82.832,survey_cesd,survey-multi-choice
56,482.661,2019.0,survey_masq_instr0,instructions0
57,599.106,115.105,survey_masq0,survey-multi-choice
58,699.827,99.577,survey_masq1,survey-multi-choice
59,710.239,9.406,venmo,survey-text
