,event_accum_times,event_durs,event_names,event_types
0,4.3,4300.0,instructions_backstory0,instructions0
1,39.964,35664.0,instructions_backstory1,instructions1
2,45.056,5092.0,instructions_backstory2,instructions2
3,46.981,1925.0,instructions_backstory3,instructions3
4,49.217,2236.0,instructions_backstory4,instructions4
5,51.347,2130.0,instructions_backstory5,instructions5
6,52.873,1526.0,instructions_backstory6,instructions6
7,54.337,1464.0,instructions_backstory7,instructions7
8,55.977,1640.0,instructions_backstory8,instructions8
9,57.447,1470.0,instructions_backstory9,instructions9
10,88.598,31151.0,instructions_backstory10,instructions10
11,100.266,11668.0,instructions_backstory11,instructions11
12,127.33,27064.0,instructions_backstory12,instructions12
13,135.372,8042.0,instructions_backstory13,instructions13
14,159.739,24367.0,instructions_backstory14,instructions14
15,169.188,9449.0,instructions_backstory15,instructions15
16,175.941,6753.0,instructions_backstory16,instructions16
17,178.709,2768.0,instructions_backstory17,instructions17
18,181.608,2899.0,instructions_backstory18,instructions18
19,241.24,59.417,work_style_questions,survey-likert
20,639.891,397.645,self_describe_page,survey-text
21,746.743,105.843,sat_grades_entry,survey-text
22,749.553,2810.0,instruction_traits0,instructions0
23,751.551,1998.0,survey_DAS_A_instr0,instructions0
24,1211.043,457.881,survey_DAS_A,survey-multi-choice
25,1217.171,6128.0,survey_DAS_A_instr0,instructions0
26,2191.431,972.92,survey_self_worth,survey-multi-choice
27,2193.385,1954.0,survey_DAS_A_instr0,instructions0
28,2250.046,55.402,survey_pswq,survey-multi-choice
29,2269.684,18.63,survey_demo,survey-multi-choice
30,2276.83,6.14,consent_part1_2,consent
31,2372.351,94.514,consent_part1_2b,consent
32,2382.339,8.983,venmo,survey-text
