,button_pressed_list,last_button_pressed,pair0,pair1,time_button_pressed_list,time_last_button_pressed
0,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,6729,7183,"[35800, 36778]",36778
1,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7129,6756,"[40030, 41302]",41302
2,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,360,7126,"[24407, 25559]",25559
3,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,6205,6487,"[24165, 25510]",25510
4,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,690,5521,"[22833, 24297]",24297
5,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,2084,2203,"[41316, 42373]",42373
6,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7046,4149,"[34501, 35501]",35501
7,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,3808,333,"[47282, 48072]",48072
8,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,6338,6681,"[25175, 26183]",26183
9,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,2094,2890,"[24533, 27613]",27613
10,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,6992,6945,"[34354, 35186]",35186
11,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7050,7138,"[25984, 28959]",28959
12,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,6501,6768,"[11028, 26443]",26443
13,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,6510,3693,"[35012, 37788]",37788
14,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,2764,5392,"[13590, 18432]",18432
15,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7185,6178,"[28625, 41409]",41409
16,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,6524,6154,"[36512, 37807]",37807
17,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,6847,1143,"[45572, 47180]",47180
18,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,857,6544,"[33957, 34677]",34677
19,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7173,7106,"[21450, 32470]",32470
20,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,4058,6687,"[21581, 24078]",24078
21,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7145,4436,"[31541, 32229]",32229
22,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,6908,6482,"[20021, 21205]",21205
23,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,3894,4371,"[252700, 255283]",255283
24,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,6827,7181,"[5654, 16101]",16101
25,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,545,3687,"[52494, 53430]",53430
