,event_accum_times,event_durs,event_names,event_types
0,2.032,2032.0,NaN0,instructions0
1,25.675,23643.0,NaN1,instructions1
2,51.594,25919.0,NaN2,instructions2
3,62.024,10430.0,NaN3,instructions3
4,73.618,11594.0,NaN4,instructions4
5,77.34,3722.0,NaN5,instructions5
6,78.917,1577.0,NaN6,instructions6
7,83.119,4202.0,NaN7,instructions7
8,125.008,41889.0,NaN8,instructions8
9,147.832,22824.0,NaN9,instructions9
10,168.128,20296.0,NaN10,instructions10
11,175.836,7708.0,NaN11,instructions11
12,186.068,10232.0,NaN12,instructions12
13,203.021,16953.0,NaN13,instructions13
14,208.76,5739.0,NaN14,instructions14
15,225.223,16463.0,NaN15,instructions15
16,227.872,2649.0,NaN16,instructions16
17,241.279,13407.0,NaN17,instructions17
18,294.889,53610.0,NaN18,instructions18
19,296.008,1119.0,NaN17,instructions17
20,304.838,8830.0,NaN18,instructions18
21,308.961,4123.0,NaN19,instructions19
22,309.524,-0.001,NaN,single-stim
23,431.278,120.749,choosing_resp,alt-choice-gagne
24,529.486,97.198,choosing_resp,alt-choice-gagne
25,567.426,36.932,choosing_resp,alt-choice-gagne
26,629.583,61.148,choosing_resp,alt-choice-gagne
27,662.395,31.806,choosing_resp,alt-choice-gagne
28,695.614,32.213,choosing_resp,alt-choice-gagne
29,787.95,91.32,choosing_resp,alt-choice-gagne
30,843.836,54.879,choosing_resp,alt-choice-gagne
31,912.935,68.094,choosing_resp,alt-choice-gagne
32,951.573,37.63,choosing_resp,alt-choice-gagne
33,1007.725,55.143,choosing_resp,alt-choice-gagne
34,1063.61,54.88,choosing_resp,alt-choice-gagne
35,1091.895,27.28,choosing_resp,alt-choice-gagne
36,1125.537,32.638,choosing_resp,alt-choice-gagne
37,1161.028,34.488,choosing_resp,alt-choice-gagne
38,1199.206,37.167,choosing_resp,alt-choice-gagne
39,1247.282,47.066,choosing_resp,alt-choice-gagne
40,1401.891,153.6,choosing_resp,alt-choice-gagne
41,1432.861,29.962,choosing_resp,alt-choice-gagne
42,1461.029,27.157,choosing_resp,alt-choice-gagne
43,1488.917,26.879,choosing_resp,alt-choice-gagne
44,1529.966,40.044,choosing_resp,alt-choice-gagne
45,1578.388,47.413,choosing_resp,alt-choice-gagne
46,1623.097,43.704,choosing_resp,alt-choice-gagne
47,1659.958,35.856,choosing_resp,alt-choice-gagne
48,1678.452,17.489,choosing_resp,alt-choice-gagne
49,1680.322,1870.0,instruction_traits0,instructions0
50,1717.306,35.763,NaN,survey-likert
51,1726.278,8972.0,instruction_traits0,instructions0
52,1733.658,7380.0,survey_stai_state_instr0,instructions0
53,1810.119,74.933,survey_stai_state,survey-multi-choice
54,1815.884,5765.0,survey_stai_trait_instr0,instructions0
55,1895.358,78.18,survey_stai_trait,survey-multi-choice
56,1897.727,2369.0,survey_cesd_instr0,instructions0
57,1980.451,81.441,survey_cesd,survey-multi-choice
58,1984.622,4171.0,survey_masq_instr0,instructions0
59,2125.715,139.733,survey_masq0,survey-multi-choice
60,2264.815,137.95,survey_masq1,survey-multi-choice
61,2270.45,4.624,venmo,survey-text
