,event_accum_times,event_durs,event_names,event_types
0,1.258,1258.0,NaN0,instructions0
1,2.299,1041.0,NaN1,instructions1
2,3.339,1040.0,NaN2,instructions2
3,4.453,1114.0,NaN3,instructions3
4,5.623,1170.0,NaN4,instructions4
5,6.375,752.0,NaN5,instructions5
6,7.065,690.0,NaN6,instructions6
7,16.191,9126.0,NaN7,instructions7
8,50.063,33872.0,NaN8,instructions8
9,57.233,7170.0,NaN9,instructions9
10,65.411,8178.0,NaN10,instructions10
11,68.479,3068.0,NaN11,instructions11
12,75.826,7347.0,NaN12,instructions12
13,83.014,7188.0,NaN13,instructions13
14,84.704,1690.0,NaN14,instructions14
15,93.861,9157.0,NaN15,instructions15
16,95.511,1650.0,NaN16,instructions16
17,102.573,7062.0,NaN17,instructions17
18,103.725,1152.0,NaN16,instructions16
19,109.929,6204.0,NaN17,instructions17
20,138.654,28725.0,NaN18,instructions18
21,142.981,4327.0,NaN17,instructions17
22,145.48,2499.0,NaN18,instructions18
23,148.281,2801.0,NaN19,instructions19
24,148.839,-0.001,NaN,single-stim
25,170.649,20.805,choosing_resp,alt-choice-gagne
26,177.369,5.715,choosing_resp,alt-choice-gagne
27,185.844,7.47,choosing_resp,alt-choice-gagne
28,190.799,3.95,choosing_resp,alt-choice-gagne
29,194.01,2.204,choosing_resp,alt-choice-gagne
30,197.678,2.662,choosing_resp,alt-choice-gagne
31,200.861,2.177,choosing_resp,alt-choice-gagne
32,215.923,14.059,choosing_resp,alt-choice-gagne
33,221.555,4.628,choosing_resp,alt-choice-gagne
34,225.302,2.744,choosing_resp,alt-choice-gagne
35,229.218,2.912,choosing_resp,alt-choice-gagne
36,239.296,9.072,choosing_resp,alt-choice-gagne
37,244.72,4.42,choosing_resp,alt-choice-gagne
38,250.072,4.346,choosing_resp,alt-choice-gagne
39,255.503,4.425,choosing_resp,alt-choice-gagne
40,261.769,5.261,choosing_resp,alt-choice-gagne
41,269.878,7.104,choosing_resp,alt-choice-gagne
42,277.142,6.259,choosing_resp,alt-choice-gagne
43,295.46,17.316,choosing_resp,alt-choice-gagne
44,304.701,8.234,choosing_resp,alt-choice-gagne
45,311.808,6.1,choosing_resp,alt-choice-gagne
46,316.269,3.457,choosing_resp,alt-choice-gagne
47,323.894,6.618,choosing_resp,alt-choice-gagne
48,329.003,4.106,choosing_resp,alt-choice-gagne
49,331.942,1.934,choosing_resp,alt-choice-gagne
50,359.768,26.821,choosing_resp,alt-choice-gagne
51,361.931,2163.0,instruction_traits0,instructions0
52,377.699,14.557,NaN,survey-likert
53,423.48,45781.0,instruction_traits0,instructions0
54,431.825,8345.0,survey_stai_state_instr0,instructions0
55,480.348,47.019,survey_stai_state,survey-multi-choice
56,482.788,2440.0,survey_stai_trait_instr0,instructions0
57,545.805,61.75,survey_stai_trait,survey-multi-choice
58,547.507,1702.0,survey_cesd_instr0,instructions0
59,616.16,67.373,survey_cesd,survey-multi-choice
60,617.279,1119.0,survey_masq_instr0,instructions0
61,731.776,113.109,survey_masq0,survey-multi-choice
62,849.23,116.275,survey_masq1,survey-multi-choice
63,856.616,6.382,venmo,survey-text
