,event_accum_times,event_durs,event_names,event_types
0,3.047,3047.0,instructions_backstory0,instructions0
1,4.695,1648.0,instructions_backstory1,instructions1
2,10.344,5649.0,instructions_backstory2,instructions2
3,11.848,1504.0,instructions_backstory3,instructions3
4,13.054,1206.0,instructions_backstory4,instructions4
5,14.616,1562.0,instructions_backstory5,instructions5
6,15.751,1135.0,instructions_backstory6,instructions6
7,17.127,1376.0,instructions_backstory7,instructions7
8,20.506,3379.0,instructions_backstory6,instructions6
9,21.215,709.0,instructions_backstory7,instructions7
10,44.006,22791.0,instructions_backstory8,instructions8
11,45.624,1618.0,instructions_backstory9,instructions9
12,61.455,15831.0,instructions_backstory10,instructions10
13,77.291,15836.0,instructions_backstory11,instructions11
14,87.848,10557.0,instructions_backstory12,instructions12
15,89.851,2003.0,instructions_backstory13,instructions13
16,100.222,10371.0,instructions_backstory14,instructions14
17,104.339,4117.0,instructions_backstory15,instructions15
18,105.763,1424.0,instructions_backstory16,instructions16
19,106.704,941.0,instructions_backstory17,instructions17
20,107.523,819.0,instructions_backstory18,instructions18
21,140.882,33.14,work_style_questions,survey-likert
22,312.139,170.248,self_describe_page,survey-text
23,368.709,55.558,sat_grades_entry,survey-text
24,371.912,3203.0,instruction_traits0,instructions0
25,374.372,2460.0,survey_DAS_A_instr0,instructions0
26,581.88,205.902,survey_DAS_A,survey-multi-choice
27,588.237,6357.0,survey_DAS_A_instr0,instructions0
28,728.596,139.014,survey_self_worth,survey-multi-choice
29,730.586,1990.0,survey_DAS_A_instr0,instructions0
30,785.377,53.527,survey_pswq,survey-multi-choice
31,793.431,7.042,survey_demo,survey-multi-choice
32,798.468,4.034,consent_part1_2,consent
33,809.948,10.473,consent_part1_2b,consent
34,823.09,12.135,venmo,survey-text
