,event_accum_times,event_durs,event_names,event_types
0,3.094,3094.0,instructions_backstory0,instructions0
1,11.571,8477.0,instructions_backstory1,instructions1
2,23.595,12024.0,instructions_backstory2,instructions2
3,26.632,3037.0,instructions_backstory3,instructions3
4,33.035,6403.0,instructions_backstory4,instructions4
5,35.473,2438.0,instructions_backstory5,instructions5
6,39.667,4194.0,instructions_backstory6,instructions6
7,41.021,1354.0,instructions_backstory7,instructions7
8,47.672,6651.0,instructions_backstory8,instructions8
9,48.954,1282.0,instructions_backstory9,instructions9
10,57.304,8350.0,instructions_backstory10,instructions10
11,80.322,23018.0,instructions_backstory11,instructions11
12,111.669,31347.0,instructions_backstory12,instructions12
13,118.32,6651.0,instructions_backstory13,instructions13
14,125.831,7511.0,instructions_backstory14,instructions14
15,130.677,4846.0,instructions_backstory15,instructions15
16,132.334,1657.0,instructions_backstory16,instructions16
17,133.566,1232.0,instructions_backstory17,instructions17
18,134.841,1275.0,instructions_backstory18,instructions18
19,170.328,35.259,work_style_questions,survey-likert
20,295.029,123.693,self_describe_page,survey-text
21,352.178,56.135,sat_grades_entry,survey-text
22,359.86,7682.0,instruction_traits0,instructions0
23,360.543,683.0,survey_DAS_A_instr0,instructions0
24,529.57,167.249,survey_DAS_A,survey-multi-choice
25,610.221,80651.0,survey_DAS_A_instr0,instructions0
26,725.811,114.117,survey_self_worth,survey-multi-choice
27,727.025,1214.0,survey_DAS_A_instr0,instructions0
28,776.5,48.167,survey_pswq,survey-multi-choice
29,782.933,5.425,consent_part1_2,consent
30,788.732,4.794,consent_part1_2b,consent
31,795.162,5.424,venmo,survey-text
