,event_accum_times,event_durs,event_names,event_types
0,1.277,1277.0,NaN0,instructions0
1,2.011,734.0,NaN1,instructions1
2,2.58,569.0,NaN2,instructions2
3,3.2,620.0,NaN3,instructions3
4,4.061,861.0,NaN4,instructions4
5,4.635,574.0,NaN5,instructions5
6,5.36,725.0,NaN6,instructions6
7,7.381,2021.0,NaN7,instructions7
8,9.35,1969.0,NaN8,instructions8
9,11.186,1836.0,NaN9,instructions9
10,12.006,820.0,NaN10,instructions10
11,12.843,837.0,NaN11,instructions11
12,13.393,550.0,NaN12,instructions12
13,14.005,612.0,NaN13,instructions13
14,14.559,554.0,NaN14,instructions14
15,15.635,1076.0,NaN15,instructions15
16,16.472,837.0,NaN16,instructions16
17,17.526,1054.0,NaN17,instructions17
18,18.822,1296.0,NaN18,instructions18
19,19.631,809.0,NaN19,instructions19
20,20.188,-0.001,NaN,single-stim
21,83.714,62.518,choosing_resp,alt-choice-gagne
22,93.079,8.222,choosing_resp,alt-choice-gagne
23,98.381,4.298,choosing_resp,alt-choice-gagne
24,101.005,1.618,choosing_resp,alt-choice-gagne
25,115.927,13.914,choosing_resp,alt-choice-gagne
26,126.164,9.231,choosing_resp,alt-choice-gagne
27,137.879,10.709,choosing_resp,alt-choice-gagne
28,166.779,27.896,choosing_resp,alt-choice-gagne
29,175.726,7.942,choosing_resp,alt-choice-gagne
30,184.981,8.253,choosing_resp,alt-choice-gagne
31,189.684,3.699,choosing_resp,alt-choice-gagne
32,206.957,16.271,choosing_resp,alt-choice-gagne
33,210.979,3.016,choosing_resp,alt-choice-gagne
34,218.426,6.44,choosing_resp,alt-choice-gagne
35,226.846,7.415,choosing_resp,alt-choice-gagne
36,242.261,14.412,choosing_resp,alt-choice-gagne
37,247.244,3.981,choosing_resp,alt-choice-gagne
38,253.47,5.218,choosing_resp,alt-choice-gagne
39,262.116,7.643,choosing_resp,alt-choice-gagne
40,266.273,3.154,choosing_resp,alt-choice-gagne
41,274.824,7.547,choosing_resp,alt-choice-gagne
42,310.447,34.618,choosing_resp,alt-choice-gagne
43,330.132,18.682,choosing_resp,alt-choice-gagne
44,338.602,7.465,choosing_resp,alt-choice-gagne
45,344.128,4.521,choosing_resp,alt-choice-gagne
46,358.657,13.526,choosing_resp,alt-choice-gagne
47,360.002,1345.0,instruction_traits0,instructions0
48,368.663,7.449,NaN,survey-likert
49,369.632,969.0,instruction_traits0,instructions0
50,370.249,617.0,survey_stai_state_instr0,instructions0
51,389.472,17.755,survey_stai_state,survey-multi-choice
52,390.232,760.0,survey_stai_trait_instr0,instructions0
53,407.562,16.075,survey_stai_trait,survey-multi-choice
54,408.39,828.0,survey_cesd_instr0,instructions0
55,429.021,19.375,survey_cesd,survey-multi-choice
56,430.026,1005.0,survey_masq_instr0,instructions0
57,468.335,36.975,survey_masq0,survey-multi-choice
58,509.403,39.929,survey_masq1,survey-multi-choice
59,516.009,5.601,venmo,survey-text
