,event_accum_times,event_durs,event_names,event_types
0,3.389,3389.0,NaN0,instructions0
1,12.881,9492.0,NaN1,instructions1
2,16.389,3508.0,NaN2,instructions2
3,18.012,1623.0,NaN3,instructions3
4,19.51,1498.0,NaN4,instructions4
5,21.588,2078.0,NaN5,instructions5
6,23.054,1466.0,NaN6,instructions6
7,26.825,3771.0,NaN7,instructions7
8,33.59,6765.0,NaN8,instructions8
9,45.847,12257.0,NaN9,instructions9
10,57.196,11349.0,NaN10,instructions10
11,65.285,8089.0,NaN11,instructions11
12,74.518,9233.0,NaN12,instructions12
13,86.723,12205.0,NaN13,instructions13
14,89.439,2716.0,NaN14,instructions14
15,95.925,6486.0,NaN15,instructions15
16,97.671,1746.0,NaN16,instructions16
17,105.545,7874.0,NaN17,instructions17
18,151.67,46125.0,NaN18,instructions18
19,154.294,2624.0,NaN19,instructions19
20,154.86,-0.001,NaN,single-stim
21,179.419,23.551,choosing_resp,alt-choice-gagne
22,209.59,29.166,choosing_resp,alt-choice-gagne
23,277.812,67.214,choosing_resp,alt-choice-gagne
24,302.345,23.529,choosing_resp,alt-choice-gagne
25,322.259,18.91,choosing_resp,alt-choice-gagne
26,351.905,28.637,choosing_resp,alt-choice-gagne
27,365.707,12.796,choosing_resp,alt-choice-gagne
28,403.647,36.933,choosing_resp,alt-choice-gagne
29,434.577,29.924,choosing_resp,alt-choice-gagne
30,451.768,16.183,choosing_resp,alt-choice-gagne
31,467.041,14.269,choosing_resp,alt-choice-gagne
32,475.571,7.522,choosing_resp,alt-choice-gagne
33,492.275,15.695,choosing_resp,alt-choice-gagne
34,501.917,8.636,choosing_resp,alt-choice-gagne
35,510.017,7.095,choosing_resp,alt-choice-gagne
36,517.952,6.928,choosing_resp,alt-choice-gagne
37,524.783,5.824,choosing_resp,alt-choice-gagne
38,540.803,15.014,choosing_resp,alt-choice-gagne
39,550.257,8.445,choosing_resp,alt-choice-gagne
40,581.644,30.378,choosing_resp,alt-choice-gagne
41,590.788,8.142,choosing_resp,alt-choice-gagne
42,604.693,12.9,choosing_resp,alt-choice-gagne
43,617.266,11.565,choosing_resp,alt-choice-gagne
44,623.904,5.63,choosing_resp,alt-choice-gagne
45,633.102,8.19,choosing_resp,alt-choice-gagne
46,643.77,9.659,choosing_resp,alt-choice-gagne
47,645.964,2194.0,instruction_traits0,instructions0
48,662.206,15.027,NaN,survey-likert
49,671.024,8818.0,instruction_traits0,instructions0
50,679.602,8578.0,survey_stai_state_instr0,instructions0
51,718.049,36.963,survey_stai_state,survey-multi-choice
52,720.17,2121.0,survey_stai_trait_instr0,instructions0
53,763.636,42.195,survey_stai_trait,survey-multi-choice
54,765.335,1699.0,survey_cesd_instr0,instructions0
55,819.975,53.355,survey_cesd,survey-multi-choice
56,822.668,2693.0,survey_masq_instr0,instructions0
57,955.403,131.341,survey_masq0,survey-multi-choice
58,1059.101,102.529,survey_masq1,survey-multi-choice
59,1066.72,6.609,venmo,survey-text
