,button_pressed_list,last_button_pressed,pair0,pair1,time_button_pressed_list,time_last_button_pressed
0,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7695,1921,"[22857, 23555]",23555
1,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7657,7715,"[28499, 29170]",29170
2,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,8389,7521,"[66274, 67217]",67217
3,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,2523,8083,"[22900, 23532]",23532
4,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7149,8285,"[15122, 18912]",18912
5,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7922,7603,"[27983, 28641]",28641
6,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7916,7761,"[12127, 12799]",12799
7,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,8271,7529,"[36295, 36937]",36937
8,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7866,7757,"[28080, 29926]",29926
9,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,5229,6500,"[15348, 16186]",16186
10,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,8407,4196,"[13715, 14271]",14271
11,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7668,7561,"[7274, 7525]",7525
12,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,6086,7543,"[14579, 15698]",15698
13,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,1386,6952,"[8014, 8641]",8641
14,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,8159,5474,"[6700, 7099]",7099
15,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,8185,7638,"[6582, 6930]",6930
16,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,8322,7875,"[5511, 5828]",5828
17,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7771,3882,"[14366, 15018]",15018
18,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,4093,5278,"[8122, 8449]",8449
19,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7752,8343,"[28221, 30382]",30382
20,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,8326,7720,"[7513, 8145]",8145
21,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,6740,8341,"[12656, 12902]",12902
22,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7680,8398,"[11082, 11568]",11568
23,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,3543,7616,"[5320, 5633]",5633
24,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,4227,8025,"[7825, 8192]",8192
25,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7755,8082,"[8982, 9662]",9662
