,event_accum_times,event_durs,event_names,event_types
0,0.97,970.0,NaN0,instructions0
1,1.878,908.0,NaN1,instructions1
2,2.591,713.0,NaN2,instructions2
3,17.436,14845.0,NaN3,instructions3
4,18.172,736.0,NaN4,instructions4
5,18.939,767.0,NaN5,instructions5
6,19.806,867.0,NaN6,instructions6
7,21.975,2169.0,NaN7,instructions7
8,24.904,2929.0,NaN8,instructions8
9,26.588,1684.0,NaN9,instructions9
10,43.272,16684.0,NaN10,instructions10
11,44.327,1055.0,NaN11,instructions11
12,44.946,619.0,NaN12,instructions12
13,45.678,732.0,NaN13,instructions13
14,46.204,526.0,NaN14,instructions14
15,46.774,570.0,NaN15,instructions15
16,47.244,470.0,NaN16,instructions16
17,47.93,686.0,NaN17,instructions17
18,49.52,1590.0,NaN18,instructions18
19,50.353,833.0,NaN19,instructions19
20,50.911,-0.001,NaN,single-stim
21,72.22,20.306,choosing_resp,alt-choice-gagne
22,79.34,6.114,choosing_resp,alt-choice-gagne
23,115.802,35.456,choosing_resp,alt-choice-gagne
24,126.787,9.982,choosing_resp,alt-choice-gagne
25,138.099,10.308,choosing_resp,alt-choice-gagne
26,144.691,5.589,choosing_resp,alt-choice-gagne
27,149.963,4.266,choosing_resp,alt-choice-gagne
28,168.961,17.993,choosing_resp,alt-choice-gagne
29,214.114,44.147,choosing_resp,alt-choice-gagne
30,240.023,24.905,choosing_resp,alt-choice-gagne
31,254.865,13.834,choosing_resp,alt-choice-gagne
32,257.832,1.964,choosing_resp,alt-choice-gagne
33,261.36,2.524,choosing_resp,alt-choice-gagne
34,283.439,21.074,choosing_resp,alt-choice-gagne
35,293.862,9.419,choosing_resp,alt-choice-gagne
36,303.094,8.228,choosing_resp,alt-choice-gagne
37,307.006,2.906,choosing_resp,alt-choice-gagne
38,318.509,10.501,choosing_resp,alt-choice-gagne
39,345.956,26.444,choosing_resp,alt-choice-gagne
40,369.323,22.364,choosing_resp,alt-choice-gagne
41,377.187,6.86,choosing_resp,alt-choice-gagne
42,381.987,3.796,choosing_resp,alt-choice-gagne
43,399.233,16.243,choosing_resp,alt-choice-gagne
44,416.816,16.58,choosing_resp,alt-choice-gagne
45,420.896,3.076,choosing_resp,alt-choice-gagne
46,425.072,3.169,choosing_resp,alt-choice-gagne
47,426.986,1914.0,instruction_traits0,instructions0
48,437.993,9.792,NaN,survey-likert
49,438.975,982.0,instruction_traits0,instructions0
50,439.721,746.0,survey_stai_state_instr0,instructions0
51,461.93,20.739,survey_stai_state,survey-multi-choice
52,462.646,716.0,survey_stai_trait_instr0,instructions0
53,484.336,20.436,survey_stai_trait,survey-multi-choice
54,485.33,994.0,survey_cesd_instr0,instructions0
55,504.71,18.124,survey_cesd,survey-multi-choice
56,505.462,752.0,survey_masq_instr0,instructions0
57,550.211,43.418,survey_masq0,survey-multi-choice
58,592.053,40.705,survey_masq1,survey-multi-choice
59,597.497,4.441,venmo,survey-text
