,button_pressed_list,last_button_pressed,pair0,pair1,time_button_pressed_list,time_last_button_pressed
0,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,8303,3882,"[198319, 198979]",198979
1,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,949,5474,"[97879, 98267]",98267
2,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,8083,8391,"[36415, 36890]",36890
3,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,6740,7715,"[48379, 48909]",48909
4,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,6086,8326,"[26998, 27523]",27523
5,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7616,7947,"[23072, 25464]",25464
6,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7609,7916,"[25598, 26370]",26370
7,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,8389,7771,"[23775, 30199]",30199
8,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,8082,8398,"[32181, 32799]",32799
9,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,6547,7149,"[96567, 97062]",97062
10,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,8371,8322,"[35317, 36036]",36036
11,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7560,7757,"[29757, 31691]",31691
12,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7761,7614,"[39034, 40236]",40236
13,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7839,5229,"[37068, 37817]",37817
14,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7668,3543,"[1657, 5918]",5918
15,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,3960,8285,"[26718, 28971]",28971
16,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7749,6500,"[1987, 10811]",10811
17,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7529,8159,"[5213, 19310]",19310
18,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7922,7558,"[26266, 26858]",26858
19,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7875,4196,"[13640, 33004]",33004
20,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7603,1865,"[39342, 39903]",39903
21,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,4285,7866,"[68951, 69445]",69445
22,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7696,7571,"[74071, 74690]",74690
23,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7521,8343,"[90813, 91169]",91169
24,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,8312,7566,"[17697, 18984]",18984
25,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,1386,8161,"[28911, 29464]",29464
