,event_accum_times,event_durs,event_names,event_types
0,7.28,7280.0,NaN0,instructions0
1,8.538,1258.0,NaN1,instructions1
2,9.722,1184.0,NaN2,instructions2
3,10.579,857.0,NaN3,instructions3
4,42.918,32339.0,NaN4,instructions4
5,44.717,1799.0,NaN5,instructions5
6,45.863,1146.0,NaN6,instructions6
7,50.528,4665.0,NaN7,instructions7
8,98.817,48289.0,NaN8,instructions8
9,110.006,11189.0,NaN9,instructions9
10,131.165,21159.0,NaN10,instructions10
11,135.821,4656.0,NaN11,instructions11
12,146.251,10430.0,NaN12,instructions12
13,163.705,17454.0,NaN13,instructions13
14,169.038,5333.0,NaN14,instructions14
15,179.584,10546.0,NaN15,instructions15
16,181.559,1975.0,NaN16,instructions16
17,193.604,12045.0,NaN17,instructions17
18,214.567,20963.0,NaN18,instructions18
19,218.68,4113.0,NaN19,instructions19
20,219.235,-0.001,NaN,single-stim
21,247.598,27.355,choosing_resp,alt-choice-gagne
22,260.844,12.24,choosing_resp,alt-choice-gagne
23,266.507,4.657,choosing_resp,alt-choice-gagne
24,278.646,11.133,choosing_resp,alt-choice-gagne
25,286.768,7.115,choosing_resp,alt-choice-gagne
26,295.968,8.195,choosing_resp,alt-choice-gagne
27,304.177,7.202,choosing_resp,alt-choice-gagne
28,313.561,8.379,choosing_resp,alt-choice-gagne
29,323.559,8.993,choosing_resp,alt-choice-gagne
30,330.661,6.095,choosing_resp,alt-choice-gagne
31,341.361,9.695,choosing_resp,alt-choice-gagne
32,353.022,10.653,choosing_resp,alt-choice-gagne
33,357.741,3.713,choosing_resp,alt-choice-gagne
34,361.565,2.818,choosing_resp,alt-choice-gagne
35,365.358,2.786,choosing_resp,alt-choice-gagne
36,374.054,7.692,choosing_resp,alt-choice-gagne
37,382.624,7.564,choosing_resp,alt-choice-gagne
38,385.655,2.025,choosing_resp,alt-choice-gagne
39,389.119,2.458,choosing_resp,alt-choice-gagne
40,395.436,5.313,choosing_resp,alt-choice-gagne
41,401.291,4.848,choosing_resp,alt-choice-gagne
42,408.121,5.825,choosing_resp,alt-choice-gagne
43,416.85,7.722,choosing_resp,alt-choice-gagne
44,423.84,5.984,choosing_resp,alt-choice-gagne
45,430.201,5.355,choosing_resp,alt-choice-gagne
46,436.847,5.64,choosing_resp,alt-choice-gagne
47,440.69,3843.0,instruction_traits0,instructions0
48,461.007,19.103,NaN,survey-likert
49,470.341,9334.0,instruction_traits0,instructions0
50,483.996,13655.0,survey_stai_state_instr0,instructions0
51,530.842,45.362,survey_stai_state,survey-multi-choice
52,535.838,4996.0,survey_stai_trait_instr0,instructions0
53,615.984,78.878,survey_stai_trait,survey-multi-choice
54,620.051,4067.0,survey_cesd_instr0,instructions0
55,687.439,66.117,survey_cesd,survey-multi-choice
56,697.548,10109.0,survey_masq_instr0,instructions0
57,862.259,163.344,survey_masq0,survey-multi-choice
58,978.481,115.038,survey_masq1,survey-multi-choice
59,988.536,9.047,venmo,survey-text
