,event_accum_times,event_durs,event_names,event_types
0,3.05,3050.0,instructions_backstory0,instructions0
1,26.113,23063.0,instructions_backstory1,instructions1
2,37.32,11207.0,instructions_backstory2,instructions2
3,48.24,10920.0,instructions_backstory3,instructions3
4,60.088,11848.0,instructions_backstory4,instructions4
5,61.457,1369.0,instructions_backstory5,instructions5
6,71.928,10471.0,instructions_backstory6,instructions6
7,73.201,1273.0,instructions_backstory7,instructions7
8,79.985,6784.0,instructions_backstory6,instructions6
9,103.928,23943.0,instructions_backstory7,instructions7
10,113.153,9225.0,instructions_backstory8,instructions8
11,116.585,3432.0,instructions_backstory9,instructions9
12,122.53,5945.0,instructions_backstory10,instructions10
13,131.888,9358.0,instructions_backstory11,instructions11
14,134.937,3049.0,instructions_backstory10,instructions10
15,154.024,19087.0,instructions_backstory11,instructions11
16,154.816,792.0,instructions_backstory10,instructions10
17,163.712,8896.0,instructions_backstory9,instructions9
18,170.984,7272.0,instructions_backstory8,instructions8
19,191.441,20457.0,instructions_backstory7,instructions7
20,195.913,4472.0,instructions_backstory6,instructions6
21,196.521,608.0,instructions_backstory7,instructions7
22,197.753,1232.0,instructions_backstory8,instructions8
23,198.376,623.0,instructions_backstory9,instructions9
24,200.361,1985.0,instructions_backstory10,instructions10
25,219.921,19560.0,instructions_backstory11,instructions11
26,228.409,8488.0,instructions_backstory12,instructions12
27,231.058,2649.0,instructions_backstory11,instructions11
28,235.585,4527.0,instructions_backstory12,instructions12
29,245.489,9904.0,instructions_backstory13,instructions13
30,259.793,14304.0,instructions_backstory14,instructions14
31,266.144,6351.0,instructions_backstory15,instructions15
32,273.257,7113.0,instructions_backstory16,instructions16
33,274.665,1408.0,instructions_backstory17,instructions17
34,276.368,1703.0,instructions_backstory18,instructions18
35,305.13,28.546,work_style_questions,survey-likert
36,397.172,91.033,self_describe_page,survey-text
37,500.307,102.125,sat_grades_entry,survey-text
38,502.848,2541.0,instruction_traits0,instructions0
39,503.455,607.0,survey_DAS_A_instr0,instructions0
40,696.903,191.614,survey_DAS_A,survey-multi-choice
41,704.166,7263.0,survey_DAS_A_instr0,instructions0
42,886.363,180.711,survey_self_worth,survey-multi-choice
43,889.159,2796.0,survey_DAS_A_instr0,instructions0
44,930.264,39.764,survey_pswq,survey-multi-choice
45,942.163,10.881,survey_demo,survey-multi-choice
46,960.994,17.827,consent_part1_2,consent
47,970.826,8.83,consent_part1_2b,consent
48,976.194,4.363,venmo,survey-text
