,event_accum_times,event_durs,event_names,event_types
0,1.582,1582.0,NaN0,instructions0
1,2.985,1403.0,NaN1,instructions1
2,5.114,2129.0,NaN2,instructions2
3,6.276,1162.0,NaN3,instructions3
4,7.508,1232.0,NaN4,instructions4
5,9.525,2017.0,NaN5,instructions5
6,10.798,1273.0,NaN6,instructions6
7,14.324,3526.0,NaN7,instructions7
8,18.244,3920.0,NaN8,instructions8
9,20.911,2667.0,NaN9,instructions9
10,22.314,1403.0,NaN10,instructions10
11,24.047,1733.0,NaN11,instructions11
12,26.824,2777.0,NaN12,instructions12
13,32.596,5772.0,NaN13,instructions13
14,34.509,1913.0,NaN14,instructions14
15,52.841,18332.0,NaN15,instructions15
16,54.205,1364.0,NaN16,instructions16
17,73.407,19202.0,NaN17,instructions17
18,89.793,16386.0,NaN18,instructions18
19,90.923,1130.0,NaN17,instructions17
20,92.42,1497.0,NaN16,instructions16
21,93.194,774.0,NaN15,instructions15
22,94.548,1354.0,NaN14,instructions14
23,94.731,183.0,NaN13,instructions13
24,97.449,2718.0,NaN12,instructions12
25,99.231,1782.0,NaN11,instructions11
26,110.752,11521.0,NaN10,instructions10
27,115.416,4664.0,NaN9,instructions9
28,117.674,2258.0,NaN10,instructions10
29,118.947,1273.0,NaN11,instructions11
30,119.904,957.0,NaN12,instructions12
31,121.317,1413.0,NaN13,instructions13
32,122.416,1099.0,NaN14,instructions14
33,124.044,1628.0,NaN15,instructions15
34,125.184,1140.0,NaN16,instructions16
35,127.3,2116.0,NaN17,instructions17
36,160.332,33032.0,NaN18,instructions18
37,162.923,2591.0,NaN19,instructions19
38,163.482,-0.001,NaN,single-stim
39,202.937,38.446,choosing_resp,alt-choice-gagne
40,224.514,20.571,choosing_resp,alt-choice-gagne
41,261.208,35.687,choosing_resp,alt-choice-gagne
42,281.13,18.915,choosing_resp,alt-choice-gagne
43,298.655,16.518,choosing_resp,alt-choice-gagne
44,342.506,42.847,choosing_resp,alt-choice-gagne
45,684.483,340.968,choosing_resp,alt-choice-gagne
46,699.361,13.871,choosing_resp,alt-choice-gagne
47,732.656,32.286,choosing_resp,alt-choice-gagne
48,744.704,11.039,choosing_resp,alt-choice-gagne
49,769.782,24.073,choosing_resp,alt-choice-gagne
50,789.934,19.141,choosing_resp,alt-choice-gagne
51,806.478,15.538,choosing_resp,alt-choice-gagne
52,1059.597,252.113,choosing_resp,alt-choice-gagne
53,1076.852,16.247,choosing_resp,alt-choice-gagne
54,1092.205,14.344,choosing_resp,alt-choice-gagne
55,1112.958,19.747,choosing_resp,alt-choice-gagne
56,1120.636,6.67,choosing_resp,alt-choice-gagne
57,1135.995,14.353,choosing_resp,alt-choice-gagne
58,1143.076,6.072,choosing_resp,alt-choice-gagne
59,1148.469,4.386,choosing_resp,alt-choice-gagne
60,1225.999,76.524,choosing_resp,alt-choice-gagne
61,1248.901,21.895,choosing_resp,alt-choice-gagne
62,1260.593,10.686,choosing_resp,alt-choice-gagne
63,1270.993,9.394,choosing_resp,alt-choice-gagne
64,1279.809,7.808,choosing_resp,alt-choice-gagne
65,1282.155,2346.0,instruction_traits0,instructions0
66,1304.433,21.058,NaN,survey-likert
67,1307.463,3030.0,instruction_traits0,instructions0
68,1309.598,2135.0,survey_stai_state_instr0,instructions0
69,1430.165,118.941,survey_stai_state,survey-multi-choice
70,1432.821,2656.0,survey_stai_trait_instr0,instructions0
71,1480.617,46.393,survey_stai_trait,survey-multi-choice
72,1482.083,1466.0,survey_cesd_instr0,instructions0
73,1579.833,96.304,survey_cesd,survey-multi-choice
74,1581.246,1413.0,survey_masq_instr0,instructions0
75,1681.904,98.951,survey_masq0,survey-multi-choice
76,1791.395,108.051,survey_masq1,survey-multi-choice
77,1879.744,87.342,venmo,survey-text
