,event_accum_times,event_durs,event_names,event_types
0,1.624,1624.0,NaN0,instructions0
1,86.089,84465.0,NaN1,instructions1
2,110.037,23948.0,NaN2,instructions2
3,112.059,2022.0,NaN3,instructions3
4,114.428,2369.0,NaN4,instructions4
5,116.319,1891.0,NaN5,instructions5
6,117.982,1663.0,NaN6,instructions6
7,124.399,6417.0,NaN7,instructions7
8,129.312,4913.0,NaN8,instructions8
9,132.14,2828.0,NaN9,instructions9
10,150.487,18347.0,NaN10,instructions10
11,152.04,1553.0,NaN11,instructions11
12,155.861,3821.0,NaN12,instructions12
13,171.593,15732.0,NaN13,instructions13
14,175.641,4048.0,NaN14,instructions14
15,180.341,4700.0,NaN15,instructions15
16,182.227,1886.0,NaN16,instructions16
17,232.095,49868.0,NaN17,instructions17
18,255.027,22932.0,NaN18,instructions18
19,257.357,2330.0,NaN19,instructions19
20,257.913,-0.001,NaN,single-stim
21,283.659,24.74,choosing_resp,alt-choice-gagne
22,306.292,21.628,choosing_resp,alt-choice-gagne
23,344.387,37.088,choosing_resp,alt-choice-gagne
24,374.946,29.55,choosing_resp,alt-choice-gagne
25,403.129,27.178,choosing_resp,alt-choice-gagne
26,416.664,12.527,choosing_resp,alt-choice-gagne
27,449.955,32.284,choosing_resp,alt-choice-gagne
28,465.85,14.889,choosing_resp,alt-choice-gagne
29,482.063,15.203,choosing_resp,alt-choice-gagne
30,490.561,7.493,choosing_resp,alt-choice-gagne
31,513.812,22.244,choosing_resp,alt-choice-gagne
32,542.11,27.297,choosing_resp,alt-choice-gagne
33,577.903,34.786,choosing_resp,alt-choice-gagne
34,586.817,7.91,choosing_resp,alt-choice-gagne
35,608.848,21.025,choosing_resp,alt-choice-gagne
36,616.519,6.666,choosing_resp,alt-choice-gagne
37,645.206,27.68,choosing_resp,alt-choice-gagne
38,664.123,17.912,choosing_resp,alt-choice-gagne
39,687.608,22.477,choosing_resp,alt-choice-gagne
40,703.738,15.123,choosing_resp,alt-choice-gagne
41,715.688,10.944,choosing_resp,alt-choice-gagne
42,743.123,26.431,choosing_resp,alt-choice-gagne
43,755.576,11.447,choosing_resp,alt-choice-gagne
44,783.757,27.177,choosing_resp,alt-choice-gagne
45,805.671,20.906,choosing_resp,alt-choice-gagne
46,825.972,19.294,choosing_resp,alt-choice-gagne
47,828.572,2600.0,instruction_traits0,instructions0
48,849.524,19.737,NaN,survey-likert
49,852.16,2636.0,instruction_traits0,instructions0
50,854.22,2060.0,survey_stai_state_instr0,instructions0
51,914.476,58.761,survey_stai_state,survey-multi-choice
52,918.633,4157.0,survey_stai_trait_instr0,instructions0
53,971.727,51.807,survey_stai_trait,survey-multi-choice
54,973.074,1347.0,survey_cesd_instr0,instructions0
55,1022.775,48.409,survey_cesd,survey-multi-choice
56,1025.327,2552.0,survey_masq_instr0,instructions0
57,1213.021,186.285,survey_masq0,survey-multi-choice
58,1423.959,209.732,survey_masq1,survey-multi-choice
59,1456.556,31.591,venmo,survey-text
