,event_accum_times,event_durs,event_names,event_types
0,1.53,1530.0,instructions_backstory0,instructions0
1,7.62,6090.0,instructions_backstory1,instructions1
2,15.459,7839.0,instructions_backstory2,instructions2
3,17.981,2522.0,instructions_backstory3,instructions3
4,20.304,2323.0,instructions_backstory4,instructions4
5,21.75,1446.0,instructions_backstory5,instructions5
6,23.445,1695.0,instructions_backstory6,instructions6
7,25.593,2148.0,instructions_backstory7,instructions7
8,33.794,8201.0,instructions_backstory8,instructions8
9,34.815,1021.0,instructions_backstory9,instructions9
10,42.36,7545.0,instructions_backstory10,instructions10
11,50.655,8295.0,instructions_backstory11,instructions11
12,72.09,21435.0,instructions_backstory12,instructions12
13,80.727,8637.0,instructions_backstory13,instructions13
14,101.382,20655.0,instructions_backstory14,instructions14
15,176.814,75432.0,instructions_backstory15,instructions15
16,180.104,3290.0,instructions_backstory16,instructions16
17,181.34,1236.0,instructions_backstory17,instructions17
18,182.852,1512.0,instructions_backstory18,instructions18
19,264.079,81.011,work_style_questions,survey-likert
20,457.751,192.662,self_describe_page,survey-text
21,827.912,369.148,sat_grades_entry,survey-text
22,832.187,4275.0,instruction_traits0,instructions0
23,834.358,2171.0,survey_DAS_A_instr0,instructions0
24,991.233,155.234,survey_DAS_A,survey-multi-choice
25,996.779,5546.0,survey_DAS_A_instr0,instructions0
26,1167.639,169.506,survey_self_worth,survey-multi-choice
27,1169.451,1812.0,survey_DAS_A_instr0,instructions0
28,1232.288,61.569,survey_pswq,survey-multi-choice
29,1250.265,16.974,consent_part1_2,consent
30,1256.554,5.282,consent_part1_2b,consent
31,1260.604,3.042,venmo,survey-text
