,button_pressed_list,last_button_pressed,pair0,pair1,time_button_pressed_list,time_last_button_pressed
0,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,3543,7858,"[17872, 18568]",18568
1,"[u'extra_key_1_pressed', u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7922,3274,"[963, 31474, 33305]",33305
2,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,4873,7989,"[2748, 21308]",21308
3,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7749,7665,"[36324, 38867]",38867
4,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,5278,8161,"[19148, 19555]",19555
5,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7674,8082,"[21520, 22048]",22048
6,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7921,372,"[25301, 26557]",26557
7,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,8322,6740,"[28454, 29598]",29598
8,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7529,1921,"[26403, 27314]",27314
9,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7558,7866,"[91799, 93436]",93436
10,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7560,7668,"[33012, 33404]",33404
11,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7715,6500,"[31953, 42275]",42275
12,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7614,3960,"[23979, 24420]",24420
13,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7158,949,"[23007, 23871]",23871
14,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,6086,8389,"[21146, 23546]",23546
15,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,8410,7696,"[22015, 22527]",22527
16,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,5229,8083,"[28855, 30031]",30031
17,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,4285,8159,"[12334, 12950]",12950
18,"[u'extra_key_2_pressed', u'extra_key_1_pressed', u'extra_key_2_pressed', u'key_end_trial_pressed']",2,4196,8303,"[7378, 9730, 14032, 14504]",14504
19,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7680,7771,"[33352, 34480]",34480
20,"[u'extra_key_2_pressed', u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7586,8326,"[11334, 27140, 29908]",29908
21,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7552,7521,"[7389, 8364]",8364
22,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,3882,7571,"[9029, 11148]",11148
23,"[u'extra_key_2_pressed', u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7561,7752,"[2253, 14463, 17695]",17695
24,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,1386,8371,"[14640, 17767]",17767
25,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,8407,7757,"[18448, 18968]",18968
