,button_pressed_list,last_button_pressed,pair0,pair1,time_button_pressed_list,time_last_button_pressed
0,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7757,8159,"[50949, 51524]",51524
1,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,8185,2523,"[48437, 50776]",50776
2,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,5569,7858,"[96145, 97091]",97091
3,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7560,7566,"[37986, 40766]",40766
4,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7947,4196,"[34219, 34912]",34912
5,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7149,7918,"[79923, 80625]",80625
6,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7657,7532,"[54912, 55495]",55495
7,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7552,7586,"[69283, 69806]",69806
8,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,8389,7609,"[14176, 15414]",15414
9,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7571,8083,"[17365, 17930]",17930
10,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7517,6547,"[29219, 29995]",29995
11,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7922,7866,"[69104, 70761]",70761
12,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,6500,7696,"[70656, 71276]",71276
13,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,1921,8082,"[11546, 12098]",12098
14,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7695,7680,"[22395, 24581]",24581
15,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,8326,7749,"[20898, 21781]",21781
16,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7638,8410,"[26676, 27425]",27425
17,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,5278,7543,"[39712, 40337]",40337
18,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,8341,4200,"[23332, 26019]",26019
19,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,5229,409,"[17578, 18275]",18275
20,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,5474,7715,"[45680, 46739]",46739
21,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,6086,4873,"[17014, 17943]",17943
22,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,3882,8161,"[13856, 14684]",14684
23,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,8025,7529,"[105126, 105587]",105587
24,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,6952,949,"[9031, 9673]",9673
25,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7771,7668,"[6283, 7273]",7273
