,event_accum_times,event_durs,event_names,event_types
0,2.362,2362.0,NaN0,instructions0
1,9.626,7264.0,NaN1,instructions1
2,24.366,14740.0,NaN2,instructions2
3,31.912,7546.0,NaN3,instructions3
4,53.04,21128.0,NaN4,instructions4
5,56.903,3863.0,NaN5,instructions5
6,60.538,3635.0,NaN6,instructions6
7,68.704,8166.0,NaN7,instructions7
8,79.86,11156.0,NaN8,instructions8
9,98.332,18472.0,NaN9,instructions9
10,122.54,24208.0,NaN10,instructions10
11,128.247,5707.0,NaN11,instructions11
12,139.62,11373.0,NaN12,instructions12
13,151.424,11804.0,NaN13,instructions13
14,159.458,8034.0,NaN14,instructions14
15,176.21,16752.0,NaN15,instructions15
16,179.339,3129.0,NaN16,instructions16
17,189.799,10460.0,NaN17,instructions17
18,206.871,17072.0,NaN18,instructions18
19,209.853,2982.0,NaN19,instructions19
20,210.409,-0.001,NaN,single-stim
21,277.161,65.744,choosing_resp,alt-choice-gagne
22,371.237,93.07,choosing_resp,alt-choice-gagne
23,422.427,50.186,choosing_resp,alt-choice-gagne
24,461.613,38.181,choosing_resp,alt-choice-gagne
25,563.868,101.249,choosing_resp,alt-choice-gagne
26,630.179,65.303,choosing_resp,alt-choice-gagne
27,711.329,80.144,choosing_resp,alt-choice-gagne
28,787.575,75.24,choosing_resp,alt-choice-gagne
29,845.968,57.388,choosing_resp,alt-choice-gagne
30,881.633,34.658,choosing_resp,alt-choice-gagne
31,924.944,42.306,choosing_resp,alt-choice-gagne
32,983.975,58.023,choosing_resp,alt-choice-gagne
33,1014.197,29.216,choosing_resp,alt-choice-gagne
34,1117.861,102.659,choosing_resp,alt-choice-gagne
35,1155.63,36.765,choosing_resp,alt-choice-gagne
36,1214.681,58.044,choosing_resp,alt-choice-gagne
37,1272.342,56.652,choosing_resp,alt-choice-gagne
38,1321.363,48.015,choosing_resp,alt-choice-gagne
39,1371.911,49.542,choosing_resp,alt-choice-gagne
40,1413.841,40.924,choosing_resp,alt-choice-gagne
41,1440.542,25.697,choosing_resp,alt-choice-gagne
42,1473.029,31.482,choosing_resp,alt-choice-gagne
43,1515.584,41.552,choosing_resp,alt-choice-gagne
44,1565.542,48.95,choosing_resp,alt-choice-gagne
45,1635.675,69.129,choosing_resp,alt-choice-gagne
46,1660.314,23.631,choosing_resp,alt-choice-gagne
47,1663.2,2886.0,instruction_traits0,instructions0
48,1688.559,24.139,NaN,survey-likert
49,1694.208,5649.0,instruction_traits0,instructions0
50,1705.329,11121.0,survey_stai_state_instr0,instructions0
51,1807.24,100.407,survey_stai_state,survey-multi-choice
52,1811.545,4305.0,survey_stai_trait_instr0,instructions0
53,1886.593,73.772,survey_stai_trait,survey-multi-choice
54,1892.312,5719.0,survey_cesd_instr0,instructions0
55,1990.999,97.409,survey_cesd,survey-multi-choice
56,2001.596,10597.0,survey_masq_instr0,instructions0
57,2166.32,163.322,survey_masq0,survey-multi-choice
58,2319.953,152.43,survey_masq1,survey-multi-choice
59,2329.289,8.328,venmo,survey-text
