,button_pressed_list,last_button_pressed,pair0,pair1,time_button_pressed_list,time_last_button_pressed
0,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,6086,6547,"[28123, 28616]",28616
1,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7543,7638,"[24924, 25670]",25670
2,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7657,1386,"[21331, 21587]",21587
3,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7668,8025,"[17778, 18055]",18055
4,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,8285,8083,"[21451, 21782]",21782
5,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,4196,7614,"[16148, 16431]",16431
6,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7875,8312,"[11453, 11798]",11798
7,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,1865,8343,"[24059, 24669]",24669
8,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7947,8389,"[16767, 17048]",17048
9,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,4200,7695,"[13445, 14260]",14260
10,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,3960,949,"[23375, 23662]",23662
11,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,4285,7616,"[6816, 8034]",8034
12,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7158,8326,"[8331, 8589]",8589
13,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,6740,7561,"[27435, 27944]",27944
14,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,5335,7757,"[15922, 16329]",16329
15,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,6500,7749,"[23275, 23620]",23620
16,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,4227,5569,"[10157, 10349]",10349
17,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,8341,7752,"[14147, 14350]",14350
18,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,8161,7866,"[9446, 9723]",9723
19,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,8398,409,"[19860, 21694]",21694
20,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7696,7918,"[17568, 17759]",17759
21,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7521,7922,"[17725, 17939]",17939
22,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,8391,4873,"[91743, 92468]",92468
23,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,5229,2523,"[6314, 10815]",10815
24,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,8271,7720,"[9411, 9757]",9757
25,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,8185,7989,"[31154, 31415]",31415
