,event_accum_times,event_durs,event_names,event_types
0,13.0,13000.0,instructions_backstory0,instructions0
1,20.637,7637.0,instructions_backstory1,instructions1
2,21.484,847.0,instructions_backstory2,instructions2
3,22.606,1122.0,instructions_backstory1,instructions1
4,38.663,16057.0,instructions_backstory2,instructions2
5,41.877,3214.0,instructions_backstory3,instructions3
6,44.336,2459.0,instructions_backstory4,instructions4
7,45.364,1028.0,instructions_backstory5,instructions5
8,47.505,2141.0,instructions_backstory6,instructions6
9,50.27,2765.0,instructions_backstory7,instructions7
10,55.845,5575.0,instructions_backstory8,instructions8
11,57.331,1486.0,instructions_backstory9,instructions9
12,70.023,12692.0,instructions_backstory10,instructions10
13,94.611,24588.0,instructions_backstory11,instructions11
14,106.55,11939.0,instructions_backstory12,instructions12
15,131.269,24719.0,instructions_backstory13,instructions13
16,136.424,5155.0,instructions_backstory14,instructions14
17,138.168,1744.0,instructions_backstory15,instructions15
18,138.96,792.0,instructions_backstory16,instructions16
19,139.434,474.0,instructions_backstory17,instructions17
20,140.331,897.0,instructions_backstory18,instructions18
21,163.158,22.609,work_style_questions,survey-likert
22,309.019,144.85,self_describe_page,survey-text
23,415.511,105.481,sat_grades_entry,survey-text
24,435.86,20349.0,instruction_traits0,instructions0
25,436.773,913.0,survey_DAS_A_instr0,instructions0
26,593.46,155.018,survey_DAS_A,survey-multi-choice
27,594.797,1337.0,survey_DAS_A_instr0,instructions0
28,762.88,166.731,survey_self_worth,survey-multi-choice
29,764.536,1656.0,survey_DAS_A_instr0,instructions0
30,801.978,36.177,survey_pswq,survey-multi-choice
31,822.183,19.197,consent_part1_2,consent
32,834.668,11.481,consent_part1_2b,consent
33,841.323,5.649,venmo,survey-text
