,event_accum_times,event_durs,event_names,event_types
0,1.875,1875.0,instructions_backstory0,instructions0
1,22.375,20500.0,instructions_backstory1,instructions1
2,33.432,11057.0,instructions_backstory2,instructions2
3,34.294,862.0,instructions_backstory3,instructions3
4,36.183,1889.0,instructions_backstory4,instructions4
5,37.293,1110.0,instructions_backstory5,instructions5
6,38.512,1219.0,instructions_backstory6,instructions6
7,39.567,1055.0,instructions_backstory7,instructions7
8,46.676,7109.0,instructions_backstory8,instructions8
9,48.608,1932.0,instructions_backstory9,instructions9
10,55.28,6672.0,instructions_backstory8,instructions8
11,55.945,665.0,instructions_backstory9,instructions9
12,65.641,9696.0,instructions_backstory10,instructions10
13,71.379,5738.0,instructions_backstory11,instructions11
14,76.666,5287.0,instructions_backstory12,instructions12
15,77.956,1290.0,instructions_backstory13,instructions13
16,81.758,3802.0,instructions_backstory14,instructions14
17,85.015,3257.0,instructions_backstory15,instructions15
18,85.781,766.0,instructions_backstory16,instructions16
19,86.805,1024.0,instructions_backstory17,instructions17
20,87.467,662.0,instructions_backstory16,instructions16
21,87.891,424.0,instructions_backstory17,instructions17
22,88.457,566.0,instructions_backstory18,instructions18
23,119.819,31.144,work_style_questions,survey-likert
24,457.345,336.511,self_describe_page,survey-text
25,511.666,53.307,sat_grades_entry,survey-text
26,512.696,1030.0,instruction_traits0,instructions0
27,513.773,1077.0,survey_DAS_A_instr0,instructions0
28,581.937,66.522,survey_DAS_A,survey-multi-choice
29,583.101,1164.0,survey_DAS_A_instr0,instructions0
30,628.747,44.307,survey_self_worth,survey-multi-choice
31,629.56,813.0,survey_DAS_A_instr0,instructions0
32,649.646,18.826,survey_pswq,survey-multi-choice
33,659.246,8.584,survey_demo,survey-multi-choice
34,662.812,2.563,consent_part1_2,consent
35,667.853,4.038,consent_part1_2b,consent
36,672.68,3.823,venmo,survey-text
