,event_accum_times,event_durs,event_names,event_types
0,1.461,1461.0,instructions_backstory0,instructions0
1,33.286,31825.0,instructions_backstory1,instructions1
2,36.573,3287.0,instructions_backstory2,instructions2
3,39.327,2754.0,instructions_backstory3,instructions3
4,41.093,1766.0,instructions_backstory4,instructions4
5,42.534,1441.0,instructions_backstory5,instructions5
6,43.415,881.0,instructions_backstory6,instructions6
7,45.861,2446.0,instructions_backstory7,instructions7
8,47.254,1393.0,instructions_backstory8,instructions8
9,48.063,809.0,instructions_backstory9,instructions9
10,50.577,2514.0,instructions_backstory10,instructions10
11,53.396,2819.0,instructions_backstory11,instructions11
12,55.157,1761.0,instructions_backstory12,instructions12
13,59.223,4066.0,instructions_backstory13,instructions13
14,77.629,18406.0,instructions_backstory14,instructions14
15,80.475,2846.0,instructions_backstory15,instructions15
16,85.096,4621.0,instructions_backstory16,instructions16
17,87.494,2398.0,instructions_backstory17,instructions17
18,89.587,2093.0,instructions_backstory18,instructions18
19,146.593,56.782,work_style_questions,survey-likert
20,674.53,526.906,self_describe_page,survey-text
21,858.476,182.92,sat_grades_entry,survey-text
22,865.149,6673.0,instruction_traits0,instructions0
23,868.161,3012.0,survey_DAS_A_instr0,instructions0
24,1383.682,513.811,survey_DAS_A,survey-multi-choice
25,1385.398,1716.0,survey_DAS_A_instr0,instructions0
26,10337.476,8950.706,survey_self_worth,survey-multi-choice
27,10339.044,1568.0,survey_DAS_A_instr0,instructions0
28,10390.795,50.462,survey_pswq,survey-multi-choice
29,10401.491,9.678,survey_demo,survey-multi-choice
30,10444.512,42.01,consent_part1_2,consent
31,10448.547,3.032,consent_part1_2b,consent
32,10454.347,4.789,venmo,survey-text
