,event_accum_times,event_durs,event_names,event_types
0,5.86,5860.0,instructions_backstory0,instructions0
1,134.034,128174.0,instructions_backstory1,instructions1
2,150.925,16891.0,instructions_backstory2,instructions2
3,182.02,31095.0,instructions_backstory3,instructions3
4,185.307,3287.0,instructions_backstory4,instructions4
5,187.455,2148.0,instructions_backstory5,instructions5
6,188.899,1444.0,instructions_backstory6,instructions6
7,190.788,1889.0,instructions_backstory7,instructions7
8,196.063,5275.0,instructions_backstory8,instructions8
9,198.133,2070.0,instructions_backstory9,instructions9
10,210.56,12427.0,instructions_backstory10,instructions10
11,243.131,32571.0,instructions_backstory11,instructions11
12,249.115,5984.0,instructions_backstory12,instructions12
13,251.991,2876.0,instructions_backstory13,instructions13
14,254.278,2287.0,instructions_backstory14,instructions14
15,255.986,1708.0,instructions_backstory15,instructions15
16,273.454,17468.0,instructions_backstory14,instructions14
17,277.534,4080.0,instructions_backstory15,instructions15
18,279.665,2131.0,instructions_backstory16,instructions16
19,280.526,861.0,instructions_backstory17,instructions17
20,286.115,5589.0,instructions_backstory16,instructions16
21,288.711,2596.0,instructions_backstory17,instructions17
22,294.859,6148.0,instructions_backstory18,instructions18
23,348.37,53.3,work_style_questions,survey-likert
24,749.178,399.798,self_describe_page,survey-text
25,1113.539,363.353,sat_grades_entry,survey-text
26,1121.084,7545.0,instruction_traits0,instructions0
27,1127.235,6151.0,survey_DAS_A_instr0,instructions0
28,2263.143,1134.306,survey_DAS_A,survey-multi-choice
29,2272.39,9247.0,survey_DAS_A_instr0,instructions0
30,2614.241,340.52,survey_self_worth,survey-multi-choice
31,2616.632,2391.0,survey_DAS_A_instr0,instructions0
32,2858.324,240.438,survey_pswq,survey-multi-choice
33,2877.384,18.05,survey_demo,survey-multi-choice
34,2893.438,15.05,consent_part1_2,consent
35,2913.774,19.332,consent_part1_2b,consent
36,2925.784,11.001,venmo,survey-text
