,button_pressed_list,last_button_pressed,pair0,pair1,time_button_pressed_list,time_last_button_pressed
0,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,4196,4285,"[27522, 27907]",27907
1,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7749,8391,"[21101, 22277]",22277
2,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7696,8159,"[8046, 8759]",8759
3,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7922,3960,"[9294, 9671]",9671
4,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7771,7680,"[7319, 7759]",7759
5,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7517,7586,"[24848, 25288]",25288
6,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7560,7755,"[8673, 9059]",9059
7,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7757,7665,"[3134, 3519]",3519
8,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,5335,7616,"[6054, 6422]",6422
9,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,5278,7149,"[14168, 14441]",14441
10,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7552,8343,"[21078, 21422]",21422
11,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7866,1921,"[4370, 8508]",8508
12,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,8303,409,"[16717, 17277]",17277
13,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,949,6086,"[13578, 21326]",21326
14,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7989,8025,"[12974, 13648]",13648
15,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7695,7529,"[28062, 31135]",31135
16,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,8398,7674,"[9372, 10028]",10028
17,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,8082,6740,"[3390, 4903]",4903
18,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,8395,7761,"[9346, 10123]",10123
19,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,8285,8410,"[10894, 11447]",11447
20,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,8161,8407,"[16736, 17168]",17168
21,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7614,8389,"[9482, 16698]",16698
22,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,5569,3882,"[10291, 10756]",10756
23,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,1865,7875,"[17294, 17823]",17823
24,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7752,7657,"[49621, 50150]",50150
25,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,8185,7668,"[3609, 6966]",6966
