,event_accum_times,event_durs,event_names,event_types
0,5.734,5734.0,instructions_backstory0,instructions0
1,85.531,79797.0,instructions_backstory1,instructions1
2,143.447,57916.0,instructions_backstory2,instructions2
3,205.107,61660.0,instructions_backstory3,instructions3
4,266.872,61765.0,instructions_backstory4,instructions4
5,277.633,10761.0,instructions_backstory5,instructions5
6,308.362,30729.0,instructions_backstory6,instructions6
7,348.591,40229.0,instructions_backstory7,instructions7
8,373.088,24497.0,instructions_backstory8,instructions8
9,377.733,4645.0,instructions_backstory9,instructions9
10,391.764,14031.0,instructions_backstory10,instructions10
11,396.454,4690.0,instructions_backstory11,instructions11
12,411.472,15018.0,instructions_backstory12,instructions12
13,427.321,15849.0,instructions_backstory13,instructions13
14,474.841,47520.0,instructions_backstory14,instructions14
15,488.097,13256.0,instructions_backstory15,instructions15
16,500.471,12374.0,instructions_backstory16,instructions16
17,507.044,6573.0,instructions_backstory17,instructions17
18,520.812,13768.0,instructions_backstory18,instructions18
19,573.27,52.236,work_style_questions,survey-likert
20,822.905,248.615,self_describe_page,survey-text
21,1084.776,260.849,sat_grades_entry,survey-text
22,1103.507,18731.0,instruction_traits0,instructions0
23,1127.276,23769.0,survey_DAS_A_instr0,instructions0
24,1506.995,377.667,survey_DAS_A,survey-multi-choice
25,1520.982,13987.0,survey_DAS_A_instr0,instructions0
26,1762.948,240.347,survey_self_worth,survey-multi-choice
27,1768.007,5059.0,survey_DAS_A_instr0,instructions0
28,1853.338,83.939,survey_pswq,survey-multi-choice
29,1870.946,16.59,survey_demo,survey-multi-choice
30,1882.521,10.572,consent_part1_2,consent
31,1906.306,22.783,consent_part1_2b,consent
32,1918.236,10.92,venmo,survey-text
