,event_accum_times,event_durs,event_names,event_types
0,1.227,1227.0,NaN0,instructions0
1,2.268,1041.0,NaN1,instructions1
2,4.611,2343.0,NaN2,instructions2
3,6.246,1635.0,NaN3,instructions3
4,8.35,2104.0,NaN4,instructions4
5,9.244,894.0,NaN5,instructions5
6,10.678,1434.0,NaN6,instructions6
7,33.617,22939.0,NaN7,instructions7
8,37.626,4009.0,NaN8,instructions8
9,40.867,3241.0,NaN9,instructions9
10,41.776,909.0,NaN10,instructions10
11,50.929,9153.0,NaN11,instructions11
12,58.524,7595.0,NaN12,instructions12
13,74.643,16119.0,NaN13,instructions13
14,75.989,1346.0,NaN14,instructions14
15,84.055,8066.0,NaN15,instructions15
16,89.675,5620.0,NaN16,instructions16
17,93.919,4244.0,NaN17,instructions17
18,94.529,610.0,NaN16,instructions16
19,165.4,70871.0,NaN15,instructions15
20,167.368,1968.0,NaN16,instructions16
21,185.967,18599.0,NaN17,instructions17
22,211.486,25519.0,NaN18,instructions18
23,218.335,6849.0,NaN19,instructions19
24,218.893,-0.001,NaN,single-stim
25,261.32,41.419,choosing_resp,alt-choice-gagne
26,278.785,16.457,choosing_resp,alt-choice-gagne
27,289.641,9.85,choosing_resp,alt-choice-gagne
28,295.647,5.0,choosing_resp,alt-choice-gagne
29,306.106,9.454,choosing_resp,alt-choice-gagne
30,322.435,15.323,choosing_resp,alt-choice-gagne
31,340.782,17.341,choosing_resp,alt-choice-gagne
32,358.316,16.527,choosing_resp,alt-choice-gagne
33,373.781,14.458,choosing_resp,alt-choice-gagne
34,394.124,19.337,choosing_resp,alt-choice-gagne
35,413.683,18.552,choosing_resp,alt-choice-gagne
36,418.626,3.937,choosing_resp,alt-choice-gagne
37,428.974,9.342,choosing_resp,alt-choice-gagne
38,449.974,19.994,choosing_resp,alt-choice-gagne
39,458.007,7.027,choosing_resp,alt-choice-gagne
40,466.1,7.087,choosing_resp,alt-choice-gagne
41,475.825,8.719,choosing_resp,alt-choice-gagne
42,500.124,23.291,choosing_resp,alt-choice-gagne
43,513.266,12.136,choosing_resp,alt-choice-gagne
44,519.741,5.469,choosing_resp,alt-choice-gagne
45,525.715,4.968,choosing_resp,alt-choice-gagne
46,535.149,8.195,choosing_resp,alt-choice-gagne
47,554.19,18.033,choosing_resp,alt-choice-gagne
48,572.381,17.185,choosing_resp,alt-choice-gagne
49,584.21,10.822,choosing_resp,alt-choice-gagne
50,596.233,11.017,choosing_resp,alt-choice-gagne
51,600.237,4004.0,instruction_traits0,instructions0
52,621.118,19.666,NaN,survey-likert
53,622.517,1399.0,instruction_traits0,instructions0
54,627.88,5363.0,survey_stai_state_instr0,instructions0
55,668.945,39.61,survey_stai_state,survey-multi-choice
56,670.667,1722.0,survey_stai_trait_instr0,instructions0
57,742.196,70.286,survey_stai_trait,survey-multi-choice
58,744.107,1911.0,survey_cesd_instr0,instructions0
59,820.062,74.708,survey_cesd,survey-multi-choice
60,822.549,2487.0,survey_masq_instr0,instructions0
61,974.199,150.347,survey_masq0,survey-multi-choice
62,1099.399,124.105,survey_masq1,survey-multi-choice
63,1109.837,9.432,venmo,survey-text
