,event_accum_times,event_durs,event_names,event_types
0,2.448,2448.0,NaN0,instructions0
1,5.519,3071.0,NaN1,instructions1
2,7.166,1647.0,NaN2,instructions2
3,8.638,1472.0,NaN3,instructions3
4,10.185,1547.0,NaN4,instructions4
5,11.715,1530.0,NaN5,instructions5
6,13.804,2089.0,NaN6,instructions6
7,17.027,3223.0,NaN7,instructions7
8,23.039,6012.0,NaN8,instructions8
9,27.587,4548.0,NaN9,instructions9
10,41.444,13857.0,NaN10,instructions10
11,51.11,9666.0,NaN11,instructions11
12,195.504,144394.0,NaN12,instructions12
13,206.291,10787.0,NaN13,instructions13
14,211.723,5432.0,NaN14,instructions14
15,224.925,13202.0,NaN15,instructions15
16,229.985,5060.0,NaN16,instructions16
17,299.108,69123.0,NaN17,instructions17
18,315.086,15978.0,NaN18,instructions18
19,319.835,4749.0,NaN19,instructions19
20,320.399,-0.001,NaN,single-stim
21,415.063,93.659,choosing_resp,alt-choice-gagne
22,478.948,62.877,choosing_resp,alt-choice-gagne
23,592.601,112.64,choosing_resp,alt-choice-gagne
24,667.072,73.459,choosing_resp,alt-choice-gagne
25,720.352,52.272,choosing_resp,alt-choice-gagne
26,776.838,55.476,choosing_resp,alt-choice-gagne
27,845.616,67.767,choosing_resp,alt-choice-gagne
28,913.165,66.541,choosing_resp,alt-choice-gagne
29,938.03,23.858,choosing_resp,alt-choice-gagne
30,986.475,47.433,choosing_resp,alt-choice-gagne
31,1064.607,77.125,choosing_resp,alt-choice-gagne
32,1097.215,31.601,choosing_resp,alt-choice-gagne
33,1763.528,665.301,choosing_resp,alt-choice-gagne
34,1787.789,23.251,choosing_resp,alt-choice-gagne
35,1861.281,72.484,choosing_resp,alt-choice-gagne
36,1882.077,19.781,choosing_resp,alt-choice-gagne
37,1932.76,49.674,choosing_resp,alt-choice-gagne
38,1972.798,39.027,choosing_resp,alt-choice-gagne
39,1980.38,6.569,choosing_resp,alt-choice-gagne
40,1989.446,8.055,choosing_resp,alt-choice-gagne
41,2004.663,14.204,choosing_resp,alt-choice-gagne
42,2014.298,8.621,choosing_resp,alt-choice-gagne
43,2023.401,8.092,choosing_resp,alt-choice-gagne
44,2034.855,10.44,choosing_resp,alt-choice-gagne
45,2060.977,25.109,choosing_resp,alt-choice-gagne
46,2092.349,30.358,choosing_resp,alt-choice-gagne
47,2094.288,1939.0,instruction_traits0,instructions0
48,2119.674,24.113,NaN,survey-likert
49,2123.618,3944.0,instruction_traits0,instructions0
50,2125.328,1710.0,survey_stai_state_instr0,instructions0
51,2160.35,33.221,survey_stai_state,survey-multi-choice
52,2162.391,2041.0,survey_stai_trait_instr0,instructions0
53,2197.305,33.448,survey_stai_trait,survey-multi-choice
54,2198.496,1191.0,survey_cesd_instr0,instructions0
55,2246.594,46.661,survey_cesd,survey-multi-choice
56,2248.945,2351.0,survey_masq_instr0,instructions0
57,2354.191,103.383,survey_masq0,survey-multi-choice
58,2448.802,93.139,survey_masq1,survey-multi-choice
59,2454.439,4.621,venmo,survey-text
