,button_pressed_list,last_button_pressed,pair0,pair1,time_button_pressed_list,time_last_button_pressed
0,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,8343,7609,"[7126, 7662]",7662
1,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7586,8398,"[33198, 33879]",33879
2,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,409,7947,"[20283, 20708]",20708
3,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7532,3543,"[37367, 37783]",37783
4,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7749,7761,"[11792, 12289]",12289
5,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7752,7521,"[22993, 25130]",25130
6,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7922,1386,"[16371, 17332]",17332
7,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7614,8025,"[34681, 36249]",36249
8,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,5474,7529,"[16007, 19954]",19954
9,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,5335,7680,"[37903, 39240]",39240
10,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7916,8285,"[14313, 17609]",17609
11,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,8185,3882,"[12208, 16109]",16109
12,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7638,7757,"[37386, 38200]",38200
13,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,4873,7665,"[30233, 32530]",32530
14,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,6952,8082,"[20132, 20932]",20932
15,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,8407,7560,"[44528, 45073]",45073
16,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,8410,949,"[38185, 39026]",39026
17,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,4196,8161,"[46693, 49790]",49790
18,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7158,7858,"[30889, 32066]",32066
19,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7720,7866,"[33337, 33897]",33897
20,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7561,8159,"[20558, 22175]",22175
21,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,7668,8341,"[30972, 31645]",31645
22,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,6500,4285,"[19278, 21551]",21551
23,"[u'extra_key_2_pressed', u'key_end_trial_pressed']",2,4200,7603,"[16251, 17220]",17220
24,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7989,8326,"[12946, 13923]",13923
25,"[u'extra_key_1_pressed', u'key_end_trial_pressed']",1,7566,7695,"[26726, 31895]",31895
