,event_accum_times,event_durs,event_names,event_types
0,2.118,2118.0,NaN0,instructions0
1,3.271,1153.0,NaN1,instructions1
2,6.928,3657.0,NaN2,instructions2
3,8.472,1544.0,NaN3,instructions3
4,9.788,1316.0,NaN4,instructions4
5,11.317,1529.0,NaN5,instructions5
6,12.836,1519.0,NaN6,instructions6
7,18.193,5357.0,NaN5,instructions5
8,19.855,1662.0,NaN6,instructions6
9,24.777,4922.0,NaN7,instructions7
10,28.308,3531.0,NaN8,instructions8
11,31.163,2855.0,NaN9,instructions9
12,32.394,1231.0,NaN10,instructions10
13,37.067,4673.0,NaN11,instructions11
14,47.21,10143.0,NaN12,instructions12
15,58.347,11137.0,NaN13,instructions13
16,63.247,4900.0,NaN14,instructions14
17,77.787,14540.0,NaN15,instructions15
18,81.578,3791.0,NaN16,instructions16
19,90.372,8794.0,NaN17,instructions17
20,117.059,26687.0,NaN18,instructions18
21,120.658,3599.0,NaN19,instructions19
22,121.216,-0.001,NaN,single-stim
23,146.958,24.738,choosing_resp,alt-choice-gagne
24,165.315,17.352,choosing_resp,alt-choice-gagne
25,183.262,16.942,choosing_resp,alt-choice-gagne
26,198.344,14.076,choosing_resp,alt-choice-gagne
27,219.405,20.056,choosing_resp,alt-choice-gagne
28,229.003,8.592,choosing_resp,alt-choice-gagne
29,246.623,16.614,choosing_resp,alt-choice-gagne
30,255.81,8.183,choosing_resp,alt-choice-gagne
31,309.961,53.147,choosing_resp,alt-choice-gagne
32,326.567,15.601,choosing_resp,alt-choice-gagne
33,349.973,22.401,choosing_resp,alt-choice-gagne
34,357.643,6.668,choosing_resp,alt-choice-gagne
35,367.902,9.253,choosing_resp,alt-choice-gagne
36,375.593,6.687,choosing_resp,alt-choice-gagne
37,392.598,16.0,choosing_resp,alt-choice-gagne
38,405.553,11.951,choosing_resp,alt-choice-gagne
39,418.835,12.278,choosing_resp,alt-choice-gagne
40,428.274,8.432,choosing_resp,alt-choice-gagne
41,432.311,3.034,choosing_resp,alt-choice-gagne
42,443.594,10.279,choosing_resp,alt-choice-gagne
43,456.895,12.297,choosing_resp,alt-choice-gagne
44,462.967,5.068,choosing_resp,alt-choice-gagne
45,473.583,9.612,choosing_resp,alt-choice-gagne
46,491.271,16.683,choosing_resp,alt-choice-gagne
47,499.297,7.023,choosing_resp,alt-choice-gagne
48,507.956,7.653,choosing_resp,alt-choice-gagne
49,514.825,6869.0,instruction_traits0,instructions0
50,533.721,17.679,NaN,survey-likert
51,541.602,7881.0,instruction_traits0,instructions0
52,547.295,5693.0,survey_stai_state_instr0,instructions0
53,587.309,38.52,survey_stai_state,survey-multi-choice
54,842.28,254971.0,survey_stai_trait_instr0,instructions0
55,885.288,41.709,survey_stai_trait,survey-multi-choice
56,910.447,25159.0,survey_cesd_instr0,instructions0
57,962.836,51.108,survey_cesd,survey-multi-choice
58,3183.08,2220244.0,survey_masq_instr0,instructions0
59,3423.433,238.742,survey_masq0,survey-multi-choice
60,3711.108,286.457,survey_masq1,survey-multi-choice
61,3718.214,6.093,venmo,survey-text
