,event_accum_times,event_durs,event_names,event_types
0,3.241,3241.0,NaN0,instructions0
1,4.947,1706.0,NaN1,instructions1
2,21.516,16569.0,NaN2,instructions2
3,23.362,1846.0,NaN3,instructions3
4,26.475,3113.0,NaN4,instructions4
5,28.43,1955.0,NaN5,instructions5
6,30.356,1926.0,NaN6,instructions6
7,37.545,7189.0,NaN7,instructions7
8,57.411,19866.0,NaN8,instructions8
9,61.909,4498.0,NaN9,instructions9
10,93.057,31148.0,NaN10,instructions10
11,102.408,9351.0,NaN11,instructions11
12,119.578,17170.0,NaN12,instructions12
13,129.212,9634.0,NaN13,instructions13
14,131.571,2359.0,NaN14,instructions14
15,145.804,14233.0,NaN15,instructions15
16,148.078,2274.0,NaN16,instructions16
17,171.741,23663.0,NaN17,instructions17
18,231.777,60036.0,NaN18,instructions18
19,238.765,6988.0,NaN19,instructions19
20,239.326,-0.001,NaN,single-stim
21,307.647,67.314,choosing_resp,alt-choice-gagne
22,318.961,10.308,choosing_resp,alt-choice-gagne
23,383.182,63.213,choosing_resp,alt-choice-gagne
24,564.302,180.116,choosing_resp,alt-choice-gagne
25,573.271,7.961,choosing_resp,alt-choice-gagne
26,577.28,3.002,choosing_resp,alt-choice-gagne
27,580.365,2.078,choosing_resp,alt-choice-gagne
28,583.46,2.091,choosing_resp,alt-choice-gagne
29,609.794,25.325,choosing_resp,alt-choice-gagne
30,617.015,6.214,choosing_resp,alt-choice-gagne
31,620.145,2.121,choosing_resp,alt-choice-gagne
32,622.855,1.704,choosing_resp,alt-choice-gagne
33,625.304,1.44,choosing_resp,alt-choice-gagne
34,628.371,2.062,choosing_resp,alt-choice-gagne
35,637.101,7.721,choosing_resp,alt-choice-gagne
36,643.426,5.318,choosing_resp,alt-choice-gagne
37,645.869,1.435,choosing_resp,alt-choice-gagne
38,648.661,1.788,choosing_resp,alt-choice-gagne
39,652.482,2.817,choosing_resp,alt-choice-gagne
40,656.137,2.651,choosing_resp,alt-choice-gagne
41,659.156,2.015,choosing_resp,alt-choice-gagne
42,671.644,11.481,choosing_resp,alt-choice-gagne
43,677.537,4.884,choosing_resp,alt-choice-gagne
44,679.825,1.28,choosing_resp,alt-choice-gagne
45,681.879,1.046,choosing_resp,alt-choice-gagne
46,683.818,0.934,choosing_resp,alt-choice-gagne
47,688.375,4557.0,instruction_traits0,instructions0
48,713.676,24.084,NaN,survey-likert
49,722.208,8532.0,instruction_traits0,instructions0
50,724.787,2579.0,survey_stai_state_instr0,instructions0
51,773.342,47.074,survey_stai_state,survey-multi-choice
52,775.676,2334.0,survey_stai_trait_instr0,instructions0
53,870.0,93.059,survey_stai_trait,survey-multi-choice
54,871.817,1817.0,survey_cesd_instr0,instructions0
55,930.381,57.303,survey_cesd,survey-multi-choice
56,932.2,1819.0,survey_masq_instr0,instructions0
57,1029.418,95.869,survey_masq0,survey-multi-choice
58,1109.12,78.57,survey_masq1,survey-multi-choice
59,1117.499,7.374,venmo,survey-text
