,event_accum_times,event_durs,event_names,event_types
0,6.024,6024.0,NaN0,instructions0
1,27.961,21937.0,NaN1,instructions1
2,60.388,32427.0,NaN2,instructions2
3,65.696,5308.0,NaN3,instructions3
4,68.076,2380.0,NaN4,instructions4
5,74.459,6383.0,NaN5,instructions5
6,83.099,8640.0,NaN6,instructions6
7,89.605,6506.0,NaN7,instructions7
8,137.048,47443.0,NaN8,instructions8
9,159.147,22099.0,NaN9,instructions9
10,183.232,24085.0,NaN10,instructions10
11,193.882,10650.0,NaN11,instructions11
12,203.341,9459.0,NaN12,instructions12
13,212.567,9226.0,NaN13,instructions13
14,216.754,4187.0,NaN14,instructions14
15,236.578,19824.0,NaN15,instructions15
16,239.438,2860.0,NaN16,instructions16
17,253.389,13951.0,NaN17,instructions17
18,306.494,53105.0,NaN18,instructions18
19,312.571,6077.0,NaN17,instructions17
20,345.335,32764.0,NaN18,instructions18
21,348.951,3616.0,NaN17,instructions17
22,369.282,20331.0,NaN18,instructions18
23,370.41,1128.0,NaN17,instructions17
24,377.01,6600.0,NaN18,instructions18
25,381.236,4226.0,NaN19,instructions19
26,381.799,-0.001,NaN,single-stim
27,433.57,50.762,choosing_resp,alt-choice-gagne
28,458.722,24.144,choosing_resp,alt-choice-gagne
29,483.248,23.517,choosing_resp,alt-choice-gagne
30,520.987,36.735,choosing_resp,alt-choice-gagne
31,551.743,29.753,choosing_resp,alt-choice-gagne
32,577.586,24.836,choosing_resp,alt-choice-gagne
33,706.493,127.903,choosing_resp,alt-choice-gagne
34,760.574,53.073,choosing_resp,alt-choice-gagne
35,790.694,29.111,choosing_resp,alt-choice-gagne
36,810.022,18.321,choosing_resp,alt-choice-gagne
37,831.865,20.835,choosing_resp,alt-choice-gagne
38,856.312,23.442,choosing_resp,alt-choice-gagne
39,901.107,43.787,choosing_resp,alt-choice-gagne
40,925.327,23.21,choosing_resp,alt-choice-gagne
41,954.048,27.715,choosing_resp,alt-choice-gagne
42,977.728,22.672,choosing_resp,alt-choice-gagne
43,1006.965,28.232,choosing_resp,alt-choice-gagne
44,1031.826,23.858,choosing_resp,alt-choice-gagne
45,1081.408,48.574,choosing_resp,alt-choice-gagne
46,1115.886,33.469,choosing_resp,alt-choice-gagne
47,1128.998,12.108,choosing_resp,alt-choice-gagne
48,1150.794,20.789,choosing_resp,alt-choice-gagne
49,1182.536,30.736,choosing_resp,alt-choice-gagne
50,1203.021,19.48,choosing_resp,alt-choice-gagne
51,1222.64,18.61,choosing_resp,alt-choice-gagne
52,1237.09,13.445,choosing_resp,alt-choice-gagne
53,1239.275,2185.0,instruction_traits0,instructions0
54,1278.315,37.825,NaN,survey-likert
55,1285.398,7083.0,instruction_traits0,instructions0
56,1286.93,1532.0,survey_stai_state_instr0,instructions0
57,1341.375,52.965,survey_stai_state,survey-multi-choice
58,1372.057,30682.0,survey_stai_trait_instr0,instructions0
59,1471.949,98.624,survey_stai_trait,survey-multi-choice
60,1474.143,2194.0,survey_cesd_instr0,instructions0
61,1569.522,94.115,survey_cesd,survey-multi-choice
62,1573.798,4276.0,survey_masq_instr0,instructions0
63,1740.46,165.32,survey_masq0,survey-multi-choice
64,1901.186,159.578,survey_masq1,survey-multi-choice
65,1907.614,5.423,venmo,survey-text
