,event_accum_times,event_durs,event_names,event_types
0,2.87,2870.0,instructions_backstory0,instructions0
1,29.032,26162.0,instructions_backstory1,instructions1
2,46.209,17177.0,instructions_backstory2,instructions2
3,56.176,9967.0,instructions_backstory3,instructions3
4,63.997,7821.0,instructions_backstory4,instructions4
5,71.326,7329.0,instructions_backstory5,instructions5
6,91.39,20064.0,instructions_backstory6,instructions6
7,96.863,5473.0,instructions_backstory7,instructions7
8,101.479,4616.0,instructions_backstory8,instructions8
9,104.694,3215.0,instructions_backstory9,instructions9
10,120.085,15391.0,instructions_backstory10,instructions10
11,132.454,12369.0,instructions_backstory11,instructions11
12,145.246,12792.0,instructions_backstory12,instructions12
13,153.657,8411.0,instructions_backstory13,instructions13
14,165.324,11667.0,instructions_backstory14,instructions14
15,169.462,4138.0,instructions_backstory15,instructions15
16,171.348,1886.0,instructions_backstory16,instructions16
17,172.892,1544.0,instructions_backstory17,instructions17
18,175.632,2740.0,instructions_backstory18,instructions18
19,221.978,46.112,work_style_questions,survey-likert
20,345.035,122.036,self_describe_page,survey-text
21,672.85,326.78,sat_grades_entry,survey-text
22,679.787,6937.0,instruction_traits0,instructions0
23,683.37,3583.0,survey_DAS_A_instr0,instructions0
24,2355.763,1670.205,survey_DAS_A,survey-multi-choice
25,2362.191,6428.0,survey_DAS_A_instr0,instructions0
26,2608.02,244.084,survey_self_worth,survey-multi-choice
27,2611.029,3009.0,survey_DAS_A_instr0,instructions0
28,2695.142,82.701,survey_pswq,survey-multi-choice
29,2735.259,39.105,consent_part1_2,consent
30,2743.178,6.908,consent_part1_2b,consent
31,2753.76,9.566,venmo,survey-text
