,event_accum_times,event_durs,event_names,event_types
0,1.72,1720.0,instructions_backstory0,instructions0
1,3.465,1745.0,instructions_backstory1,instructions1
2,4.969,1504.0,instructions_backstory2,instructions2
3,7.104,2135.0,instructions_backstory3,instructions3
4,8.467,1363.0,instructions_backstory4,instructions4
5,9.863,1396.0,instructions_backstory5,instructions5
6,11.25,1387.0,instructions_backstory6,instructions6
7,12.336,1086.0,instructions_backstory7,instructions7
8,13.893,1557.0,instructions_backstory8,instructions8
9,15.543,1650.0,instructions_backstory9,instructions9
10,27.022,11479.0,instructions_backstory10,instructions10
11,71.487,44465.0,instructions_backstory11,instructions11
12,81.99,10503.0,instructions_backstory12,instructions12
13,84.361,2371.0,instructions_backstory13,instructions13
14,85.818,1457.0,instructions_backstory14,instructions14
15,87.713,1895.0,instructions_backstory15,instructions15
16,88.708,995.0,instructions_backstory16,instructions16
17,89.915,1207.0,instructions_backstory17,instructions17
18,90.897,982.0,instructions_backstory18,instructions18
19,152.063,60.93,work_style_questions,survey-likert
20,356.822,203.741,self_describe_page,survey-text
21,466.869,109.023,sat_grades_entry,survey-text
22,468.531,1662.0,instruction_traits0,instructions0
23,469.371,840.0,survey_DAS_A_instr0,instructions0
24,779.533,308.37,survey_DAS_A,survey-multi-choice
25,781.377,1844.0,survey_DAS_A_instr0,instructions0
26,998.569,215.723,survey_self_worth,survey-multi-choice
27,999.834,1265.0,survey_DAS_A_instr0,instructions0
28,1086.753,85.574,survey_pswq,survey-multi-choice
29,1096.471,8.672,survey_demo,survey-multi-choice
30,1101.761,4.285,consent_part1_2,consent
31,1109.57,6.803,consent_part1_2b,consent
32,1121.929,11.348,venmo,survey-text
