,event_accum_times,event_durs,event_names,event_types
0,27.094,27094.0,NaN0,instructions0
1,28.148,1054.0,NaN1,instructions1
2,28.981,833.0,NaN2,instructions2
3,29.968,987.0,NaN3,instructions3
4,30.655,687.0,NaN4,instructions4
5,31.438,783.0,NaN5,instructions5
6,32.001,563.0,NaN6,instructions6
7,34.594,2593.0,NaN7,instructions7
8,38.32,3726.0,NaN8,instructions8
9,40.974,2654.0,NaN9,instructions9
10,42.332,1358.0,NaN10,instructions10
11,43.982,1650.0,NaN11,instructions11
12,44.601,619.0,NaN12,instructions12
13,46.206,1605.0,NaN13,instructions13
14,46.875,669.0,NaN14,instructions14
15,47.487,612.0,NaN15,instructions15
16,48.009,522.0,NaN16,instructions16
17,48.613,604.0,NaN17,instructions17
18,50.511,1898.0,NaN18,instructions18
19,52.227,1716.0,NaN19,instructions19
20,52.794,-0.001,NaN,single-stim
21,55.868,2.065,choosing_resp,alt-choice-gagne
22,58.359,1.482,choosing_resp,alt-choice-gagne
23,60.142,0.772,choosing_resp,alt-choice-gagne
24,61.749,0.602,choosing_resp,alt-choice-gagne
25,63.241,0.488,choosing_resp,alt-choice-gagne
26,65.561,1.317,choosing_resp,alt-choice-gagne
27,67.691,1.125,choosing_resp,alt-choice-gagne
28,69.881,1.186,choosing_resp,alt-choice-gagne
29,71.356,0.466,choosing_resp,alt-choice-gagne
30,72.909,0.548,choosing_resp,alt-choice-gagne
31,73488.119,73414.181,choosing_resp,alt-choice-gagne
32,80481.281,6992.112,choosing_resp,alt-choice-gagne
33,80486.571,4.267,choosing_resp,alt-choice-gagne
34,80491.247,3.666,choosing_resp,alt-choice-gagne
35,80498.862,6.606,choosing_resp,alt-choice-gagne
36,80501.659,1.784,choosing_resp,alt-choice-gagne
37,80510.653,7.984,choosing_resp,alt-choice-gagne
38,80513.332,1.67,choosing_resp,alt-choice-gagne
39,80520.107,5.767,choosing_resp,alt-choice-gagne
40,80525.826,4.715,choosing_resp,alt-choice-gagne
41,80527.622,0.788,choosing_resp,alt-choice-gagne
42,80531.963,3.336,choosing_resp,alt-choice-gagne
43,80534.947,1.977,choosing_resp,alt-choice-gagne
44,80545.086,9.131,choosing_resp,alt-choice-gagne
45,80579.046,32.952,choosing_resp,alt-choice-gagne
46,80582.807,2.751,choosing_resp,alt-choice-gagne
47,80584.365,1558.0,instruction_traits0,instructions0
48,80593.348,7.731,NaN,survey-likert
49,80595.002,1654.0,instruction_traits0,instructions0
50,80596.094,1092.0,survey_stai_state_instr0,instructions0
51,80632.174,34.539,survey_stai_state,survey-multi-choice
52,80633.333,1159.0,survey_stai_trait_instr0,instructions0
53,80710.757,76.139,survey_stai_trait,survey-multi-choice
54,80711.871,1114.0,survey_cesd_instr0,instructions0
55,80779.26,66.091,survey_cesd,survey-multi-choice
56,80780.564,1304.0,survey_masq_instr0,instructions0
57,80871.65,89.624,survey_masq0,survey-multi-choice
58,80971.921,98.996,survey_masq1,survey-multi-choice
59,80978.412,5.48,venmo,survey-text
