,event_accum_times,event_durs,event_names,event_types
0,6.023,6023.0,instructions_backstory0,instructions0
1,48.245,42222.0,instructions_backstory1,instructions1
2,75.834,27589.0,instructions_backstory2,instructions2
3,100.044,24210.0,instructions_backstory3,instructions3
4,131.837,31793.0,instructions_backstory4,instructions4
5,133.844,2007.0,instructions_backstory5,instructions5
6,135.368,1524.0,instructions_backstory6,instructions6
7,136.428,1060.0,instructions_backstory7,instructions7
8,137.88,1452.0,instructions_backstory8,instructions8
9,140.294,2414.0,instructions_backstory9,instructions9
10,152.489,12195.0,instructions_backstory10,instructions10
11,188.038,35549.0,instructions_backstory11,instructions11
12,245.018,56980.0,instructions_backstory12,instructions12
13,259.911,14893.0,instructions_backstory13,instructions13
14,290.662,30751.0,instructions_backstory14,instructions14
15,306.214,15552.0,instructions_backstory15,instructions15
16,316.462,10248.0,instructions_backstory16,instructions16
17,322.405,5943.0,instructions_backstory17,instructions17
18,328.602,6197.0,instructions_backstory18,instructions18
19,372.608,43.79,work_style_questions,survey-likert
20,598.656,225.037,self_describe_page,survey-text
21,708.777,109.109,sat_grades_entry,survey-text
22,717.353,8576.0,instruction_traits0,instructions0
23,724.653,7300.0,survey_DAS_A_instr0,instructions0
24,952.57,226.229,survey_DAS_A,survey-multi-choice
25,956.093,3523.0,survey_DAS_A_instr0,instructions0
26,1101.082,143.602,survey_self_worth,survey-multi-choice
27,1105.415,4333.0,survey_DAS_A_instr0,instructions0
28,1178.249,71.555,survey_pswq,survey-multi-choice
29,1186.952,7.702,consent_part1_2,consent
30,1191.383,3.427,consent_part1_2b,consent
31,1200.413,8.024,venmo,survey-text
